text,labels,primary_label,lang,tag,role,model_input,template_id,source,y_confirmshaming,y_false_urgency,y_forced_action,y_obstruction,y_scarcity,y_sneaking,y_social_proof,y_benign
Daraz रिटर्न नीति: 3 दिन,benign,benign,hi,a,nav,[TAG=a] [ROLE=nav] Daraz रिटर्न नीति: 3 दिन,benign:hi:65,synthetic_v1,0,0,0,0,0,0,0,1
Delivery to Nepalgunj in 4 days,benign,benign,en,p,body,[TAG=p] [ROLE=body] Delivery to Nepalgunj in 4 days,benign:en:64,synthetic_v1,0,0,0,0,0,0,0,1
Blinkit रिटर्न नीति: 3 दिन,benign,benign,hi,span,label,[TAG=span] [ROLE=label] Blinkit रिटर्न नीति: 3 दिन,benign:hi:65,synthetic_v1,0,0,0,0,0,0,0,1
सभी राइस कुकर देखें,benign,benign,hi,p,body,[TAG=p] [ROLE=body] सभी राइस कुकर देखें,benign:hi:20,synthetic_v1,0,0,0,0,0,0,0,1
"प्रोटिन पाउडर — 367 समीक्षा, भक्तपुर गोदाम",benign,benign,ne,label,form,"[TAG=label] [ROLE=form] प्रोटिन पाउडर — 367 समीक्षा, भक्तपुर गोदाम",benign:ne:72,synthetic_v1,0,0,0,0,0,0,0,1
Nykaa पर वायरलेस ईयरबड्स खोजें,benign,benign,hi,button,cta,[TAG=button] [ROLE=cta] Nykaa पर वायरलेस ईयरबड्स खोजें,benign:hi:66,synthetic_v1,0,0,0,0,0,0,0,1
367 people rated gaming mouse,benign,benign,en,button,cta,[TAG=button] [ROLE=cta] 367 people rated gaming mouse,benign:en:68,synthetic_v1,0,0,0,0,0,0,0,1
"1,502 प्रमाणित समीक्षा",benign,benign,ne,a,nav,"[TAG=a] [ROLE=nav] 1,502 प्रमाणित समीक्षा",benign:ne:23,synthetic_v1,0,0,0,0,0,0,0,1
योगा म्याट — रु. 299,benign,benign,ne,label,form,[TAG=label] [ROLE=form] योगा म्याट — रु. 299,benign:ne:46,synthetic_v1,0,0,0,0,0,0,0,1
634 सत्यापित समीक्षाएँ,benign,benign,hi,p,body,[TAG=p] [ROLE=body] 634 सत्यापित समीक्षाएँ,benign:hi:23,synthetic_v1,0,0,0,0,0,0,0,1
HamroBazar return policy: 8 days,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] HamroBazar return policy: 8 days,benign:en:66,synthetic_v1,0,0,0,0,0,0,0,1
JioMart पर फॉर्मल शर्ट — रु. 149,benign,benign,hi,h2,heading,[TAG=h2] [ROLE=heading] JioMart पर फॉर्मल शर्ट — रु. 149,benign:hi:62,synthetic_v1,0,0,0,0,0,0,0,1
Cash on delivery available in Lalitpur,benign,benign,en,button,cta,[TAG=button] [ROLE=cta] Cash on delivery available in Lalitpur,benign:en:09,synthetic_v1,0,0,0,0,0,0,0,1
Compare protein powder prices on Lenskart,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] Compare protein powder prices on Lenskart,benign:en:74,synthetic_v1,0,0,0,0,0,0,0,1
"2,411 लोगों ने सर्दी का कंबल को रेट किया",benign,benign,hi,button,cta,"[TAG=button] [ROLE=cta] 2,411 लोगों ने सर्दी का कंबल को रेट किया",benign:hi:67,synthetic_v1,0,0,0,0,0,0,0,1
Close,benign,benign,en,button,cta,[TAG=button] [ROLE=cta] Close,benign:en:54,synthetic_v1,0,0,0,0,0,0,0,1
मेरो अर्डरबाट Reliance Digital अर्डर रद्द गर्नुहोस्,benign,benign,ne,span,label,[TAG=span] [ROLE=label] मेरो अर्डरबाट Reliance Digital अर्डर रद्द गर्नुहोस्,benign:ne:68,synthetic_v1,0,0,0,0,0,0,0,1
"विक्रेता: सुमन स्टोर, पटना",benign,benign,hi,label,form,"[TAG=label] [ROLE=form] विक्रेता: सुमन स्टोर, पटना",benign:hi:64,synthetic_v1,0,0,0,0,0,0,0,1
प्रोटीन पाउडर — रु. 199,benign,benign,hi,label,form,[TAG=label] [ROLE=form] प्रोटीन पाउडर — रु. 199,benign:hi:46,synthetic_v1,0,0,0,0,0,0,0,1
Croma फिर्ता नीति: 9 दिन,benign,benign,ne,label,form,[TAG=label] [ROLE=form] Croma फिर्ता नीति: 9 दिन,benign:ne:65,synthetic_v1,0,0,0,0,0,0,0,1
Nykaa customer care: our email desk,benign,benign,en,span,label,[TAG=span] [ROLE=label] Nykaa customer care: our email desk,benign:en:76,synthetic_v1,0,0,0,0,0,0,0,1
Gyapu ग्राहक सेवा: लाइव चैट,benign,benign,hi,p,body,[TAG=p] [ROLE=body] Gyapu ग्राहक सेवा: लाइव चैट,benign:hi:75,synthetic_v1,0,0,0,0,0,0,0,1
Refund policy: refunds in 3 working days,benign,benign,en,span,label,[TAG=span] [ROLE=label] Refund policy: refunds in 3 working days,benign:en:60,synthetic_v1,0,0,0,0,0,0,0,1
yoga mat — Rs. 99,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] yoga mat — Rs. 99,benign:en:46,synthetic_v1,0,0,0,0,0,0,0,1
402 लोगों ने इंडक्शन चूल्हा को रेट किया,benign,benign,hi,label,form,[TAG=label] [ROLE=form] 402 लोगों ने इंडक्शन चूल्हा को रेट किया,benign:hi:67,synthetic_v1,0,0,0,0,0,0,0,1
"बिक्रेता: रमेश स्टोर, हेटौंडा",benign,benign,ne,button,cta,"[TAG=button] [ROLE=cta] बिक्रेता: रमेश स्टोर, हेटौंडा",benign:ne:64,synthetic_v1,0,0,0,0,0,0,0,1
स्मार्टवॉच कार्ट में जोड़ें,benign,benign,hi,label,form,[TAG=label] [ROLE=form] स्मार्टवॉच कार्ट में जोड़ें,benign:hi:00,synthetic_v1,0,0,0,0,0,0,0,1
60% off denim jeans at Blinkit,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] 60% off denim jeans at Blinkit,benign:en:71,synthetic_v1,0,0,0,0,0,0,0,1
सबै पावर ब्यांक हेर्नुहोस्,benign,benign,ne,label,form,[TAG=label] [ROLE=form] सबै पावर ब्यांक हेर्नुहोस्,benign:ne:20,synthetic_v1,0,0,0,0,0,0,0,1
Compare electric kettle prices on JioMart,benign,benign,en,span,label,[TAG=span] [ROLE=label] Compare electric kettle prices on JioMart,benign:en:74,synthetic_v1,0,0,0,0,0,0,0,1
Meesho पर स्कूल बैग की कीमतों की तुलना करें,benign,benign,hi,label,form,[TAG=label] [ROLE=form] Meesho पर स्कूल बैग की कीमतों की तुलना करें,benign:hi:73,synthetic_v1,0,0,0,0,0,0,0,1
Add air fryer to cart,benign,benign,en,li,nav,[TAG=li] [ROLE=nav] Add air fryer to cart,benign:en:00,synthetic_v1,0,0,0,0,0,0,0,1
Shipping to Bengaluru: Rs. 499,benign,benign,en,label,form,[TAG=label] [ROLE=form] Shipping to Bengaluru: Rs. 499,benign:en:72,synthetic_v1,0,0,0,0,0,0,0,1
"ट्रेकिङ ज्याकेट मा रु. 1,999 बाट EMI",benign,benign,ne,li,nav,"[TAG=li] [ROLE=nav] ट्रेकिङ ज्याकेट मा रु. 1,999 बाट EMI",benign:ne:74,synthetic_v1,0,0,0,0,0,0,0,1
"बेंगलुरु में स्टॉक में, 7 दिन में शिप",benign,benign,hi,li,nav,"[TAG=li] [ROLE=nav] बेंगलुरु में स्टॉक में, 7 दिन में शिप",benign:hi:76,synthetic_v1,0,0,0,0,0,0,0,1
"4,265 people rated rice cooker",benign,benign,en,li,nav,"[TAG=li] [ROLE=nav] 4,265 people rated rice cooker",benign:en:68,synthetic_v1,0,0,0,0,0,0,0,1
सर्दी का कंबल खोजें,benign,benign,hi,h2,heading,[TAG=h2] [ROLE=heading] सर्दी का कंबल खोजें,benign:hi:14,synthetic_v1,0,0,0,0,0,0,0,1
"Snapdeal मा स्मार्टवाच — रु. 1,499",benign,benign,ne,p,body,"[TAG=p] [ROLE=body] Snapdeal मा स्मार्टवाच — रु. 1,499",benign:ne:62,synthetic_v1,0,0,0,0,0,0,0,1
काठमाडौँ मा डेलिभरी,benign,benign,ne,label,form,[TAG=label] [ROLE=form] काठमाडौँ मा डेलिभरी,benign:ne:37,synthetic_v1,0,0,0,0,0,0,0,1
"डेनिम जिन्स — 63 समीक्षा, पोखरा गोदाम",benign,benign,ne,li,nav,"[TAG=li] [ROLE=nav] डेनिम जिन्स — 63 समीक्षा, पोखरा गोदाम",benign:ne:72,synthetic_v1,0,0,0,0,0,0,0,1
पोखरा मा 2 दिनमा डेलिभरी,benign,benign,ne,h2,heading,[TAG=h2] [ROLE=heading] पोखरा मा 2 दिनमा डेलिभरी,benign:ne:63,synthetic_v1,0,0,0,0,0,0,0,1
48 जनाले पानीको बोतल मूल्याङ्कन गरे,benign,benign,ne,a,nav,[TAG=a] [ROLE=nav] 48 जनाले पानीको बोतल मूल्याङ्कन गरे,benign:ne:67,synthetic_v1,0,0,0,0,0,0,0,1
HamroBazar पर फेस वॉश पर 10% छूट,benign,benign,hi,label,form,[TAG=label] [ROLE=form] HamroBazar पर फेस वॉश पर 10% छूट,benign:hi:70,synthetic_v1,0,0,0,0,0,0,0,1
"विक्रेता: स्नेहा स्टोर, अहमदाबाद",benign,benign,hi,label,form,"[TAG=label] [ROLE=form] विक्रेता: स्नेहा स्टोर, अहमदाबाद",benign:hi:64,synthetic_v1,0,0,0,0,0,0,0,1
BigBasket पर धूप का चश्मा — रु. 299,benign,benign,hi,p,body,[TAG=p] [ROLE=body] BigBasket पर धूप का चश्मा — रु. 299,benign:hi:62,synthetic_v1,0,0,0,0,0,0,0,1
Newsletter (optional),benign,benign,en,button,cta,[TAG=button] [ROLE=cta] Newsletter (optional),benign:en:61,synthetic_v1,0,0,0,0,0,0,0,1
Delivery to Chitwan in 2 days,benign,benign,en,label,form,[TAG=label] [ROLE=form] Delivery to Chitwan in 2 days,benign:en:64,synthetic_v1,0,0,0,0,0,0,0,1
ढुवानी शुल्क: रु. 899 (भुक्तानी अघि देखिने),benign,benign,ne,label,form,[TAG=label] [ROLE=form] ढुवानी शुल्क: रु. 899 (भुक्तानी अघि देखिने),benign:ne:43,synthetic_v1,0,0,0,0,0,0,0,1
"1,340 जनाले गेमिङ माउस मूल्याङ्कन गरे",benign,benign,ne,li,nav,"[TAG=li] [ROLE=nav] 1,340 जनाले गेमिङ माउस मूल्याङ्कन गरे",benign:ne:67,synthetic_v1,0,0,0,0,0,0,0,1
कीमत: रु. 149,benign,benign,hi,a,nav,[TAG=a] [ROLE=nav] कीमत: रु. 149,benign:hi:45,synthetic_v1,0,0,0,0,0,0,0,1
Tata Cliq return policy: 5 days,benign,benign,en,li,nav,[TAG=li] [ROLE=nav] Tata Cliq return policy: 5 days,benign:en:66,synthetic_v1,0,0,0,0,0,0,0,1
Lenskart रिटर्न नीति: 12 दिन,benign,benign,hi,span,label,[TAG=span] [ROLE=label] Lenskart रिटर्न नीति: 12 दिन,benign:hi:65,synthetic_v1,0,0,0,0,0,0,0,1
"1,340 लोगों ने डेनिम जींस को रेट किया",benign,benign,hi,li,nav,"[TAG=li] [ROLE=nav] 1,340 लोगों ने डेनिम जींस को रेट किया",benign:hi:67,synthetic_v1,0,0,0,0,0,0,0,1
धूप का चश्मा कार्ट में जोड़ें,benign,benign,hi,p,body,[TAG=p] [ROLE=body] धूप का चश्मा कार्ट में जोड़ें,benign:hi:00,synthetic_v1,0,0,0,0,0,0,0,1
"Sold by Dipesh Store, Hyderabad",benign,benign,en,span,label,"[TAG=span] [ROLE=label] Sold by Dipesh Store, Hyderabad",benign:en:65,synthetic_v1,0,0,0,0,0,0,0,1
"In stock in Delhi, ships in 7 days",benign,benign,en,p,body,"[TAG=p] [ROLE=body] In stock in Delhi, ships in 7 days",benign:en:77,synthetic_v1,0,0,0,0,0,0,0,1
"विक्रेता: रोहन स्टोर, कानपुर",benign,benign,hi,li,nav,"[TAG=li] [ROLE=nav] विक्रेता: रोहन स्टोर, कानपुर",benign:hi:64,synthetic_v1,0,0,0,0,0,0,0,1
फर्मल सर्ट मा रु. 249 बाट EMI,benign,benign,ne,span,label,[TAG=span] [ROLE=label] फर्मल सर्ट मा रु. 249 बाट EMI,benign:ne:74,synthetic_v1,0,0,0,0,0,0,0,1
Salesberry return policy: 2 days,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] Salesberry return policy: 2 days,benign:en:66,synthetic_v1,0,0,0,0,0,0,0,1
"रनिङ जुत्ता — रु. 2,499",benign,benign,ne,button,cta,"[TAG=button] [ROLE=cta] रनिङ जुत्ता — रु. 2,499",benign:ne:46,synthetic_v1,0,0,0,0,0,0,0,1
running shoes at JioMart — Rs. 349,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] running shoes at JioMart — Rs. 349,benign:en:63,synthetic_v1,0,0,0,0,0,0,0,1
Meesho मा नोइज क्यान्सलिङ हेडफोन मा 80% छुट,benign,benign,ne,label,form,[TAG=label] [ROLE=form] Meesho मा नोइज क्यान्सलिङ हेडफोन मा 80% छुट,benign:ne:70,synthetic_v1,0,0,0,0,0,0,0,1
15% off protein powder at Salesberry,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] 15% off protein powder at Salesberry,benign:en:71,synthetic_v1,0,0,0,0,0,0,0,1
Blinkit return policy: 7 days,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] Blinkit return policy: 7 days,benign:en:66,synthetic_v1,0,0,0,0,0,0,0,1
ब्रान्ड अनुसार फिल्टर गर्नुहोस्,benign,benign,ne,button,cta,[TAG=button] [ROLE=cta] ब्रान्ड अनुसार फिल्टर गर्नुहोस्,benign:ne:16,synthetic_v1,0,0,0,0,0,0,0,1
Reliance Digital customer care: our support line,benign,benign,en,li,nav,[TAG=li] [ROLE=nav] Reliance Digital customer care: our support line,benign:en:76,synthetic_v1,0,0,0,0,0,0,0,1
"Customer reviews (1,024)",benign,benign,en,label,form,"[TAG=label] [ROLE=form] Customer reviews (1,024)",benign:en:03,synthetic_v1,0,0,0,0,0,0,0,1
Compare formal shirt,benign,benign,en,p,body,[TAG=p] [ROLE=body] Compare formal shirt,benign:en:12,synthetic_v1,0,0,0,0,0,0,0,1
ढुवानी शुल्क: रु. 499 (भुक्तानी अघि देखिने),benign,benign,ne,a,nav,[TAG=a] [ROLE=nav] ढुवानी शुल्क: रु. 499 (भुक्तानी अघि देखिने),benign:ne:43,synthetic_v1,0,0,0,0,0,0,0,1
noise cancelling headphones at Flipkart — Rs. 399,benign,benign,en,p,body,[TAG=p] [ROLE=body] noise cancelling headphones at Flipkart — Rs. 399,benign:en:63,synthetic_v1,0,0,0,0,0,0,0,1
स्कुल ब्याग खोज्नुहोस्,benign,benign,ne,li,nav,[TAG=li] [ROLE=nav] स्कुल ब्याग खोज्नुहोस्,benign:ne:14,synthetic_v1,0,0,0,0,0,0,0,1
Search smartwatch on Lenskart,benign,benign,en,p,body,[TAG=p] [ROLE=body] Search smartwatch on Lenskart,benign:en:67,synthetic_v1,0,0,0,0,0,0,0,1
ग्राहक समीक्षा (149),benign,benign,ne,li,nav,[TAG=li] [ROLE=nav] ग्राहक समीक्षा (149),benign:ne:03,synthetic_v1,0,0,0,0,0,0,0,1
Add office chair to cart,benign,benign,en,li,nav,[TAG=li] [ROLE=nav] Add office chair to cart,benign:en:00,synthetic_v1,0,0,0,0,0,0,0,1
ब्लुटुथ स्पिकर खोज्नुहोस्,benign,benign,ne,button,cta,[TAG=button] [ROLE=cta] ब्लुटुथ स्पिकर खोज्नुहोस्,benign:ne:14,synthetic_v1,0,0,0,0,0,0,0,1
Search denim jeans on Snapdeal,benign,benign,en,span,label,[TAG=span] [ROLE=label] Search denim jeans on Snapdeal,benign:en:67,synthetic_v1,0,0,0,0,0,0,0,1
"formal shirt — Rs. 1,199",benign,benign,en,p,body,"[TAG=p] [ROLE=body] formal shirt — Rs. 1,199",benign:en:46,synthetic_v1,0,0,0,0,0,0,0,1
"विक्रेता: आरव स्टोर, सूरत",benign,benign,hi,li,nav,"[TAG=li] [ROLE=nav] विक्रेता: आरव स्टोर, सूरत",benign:hi:64,synthetic_v1,0,0,0,0,0,0,0,1
"विक्रेता: रेखा ट्रेडर्स, चंडीगढ़",benign,benign,hi,label,form,"[TAG=label] [ROLE=form] विक्रेता: रेखा ट्रेडर्स, चंडीगढ़",benign:hi:48,synthetic_v1,0,0,0,0,0,0,0,1
नोटिफिकेशन चालू करें? बाद में बदल सकते हैं,benign,benign,hi,li,nav,[TAG=li] [ROLE=nav] नोटिफिकेशन चालू करें? बाद में बदल सकते हैं,benign:hi:61,synthetic_v1,0,0,0,0,0,0,0,1
Croma ग्राहक सेवा: हमारा Viber सपोर्ट,benign,benign,hi,label,form,[TAG=label] [ROLE=form] Croma ग्राहक सेवा: हमारा Viber सपोर्ट,benign:hi:75,synthetic_v1,0,0,0,0,0,0,0,1
"Exchange offer up to Rs. 1,199",benign,benign,en,label,form,"[TAG=label] [ROLE=form] Exchange offer up to Rs. 1,199",benign:en:35,synthetic_v1,0,0,0,0,0,0,0,1
Delivery to Patna in 5 days,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] Delivery to Patna in 5 days,benign:en:64,synthetic_v1,0,0,0,0,0,0,0,1
"trekking jacket — 26,940 reviews, Dharan warehouse",benign,benign,en,span,label,"[TAG=span] [ROLE=label] trekking jacket — 26,940 reviews, Dharan warehouse",benign:en:73,synthetic_v1,0,0,0,0,0,0,0,1
Compare noise cancelling headphones prices on Blinkit,benign,benign,en,p,body,[TAG=p] [ROLE=body] Compare noise cancelling headphones prices on Blinkit,benign:en:74,synthetic_v1,0,0,0,0,0,0,0,1
BigBasket मा गेमिङ माउस — रु. 49,benign,benign,ne,span,label,[TAG=span] [ROLE=label] BigBasket मा गेमिङ माउस — रु. 49,benign:ne:62,synthetic_v1,0,0,0,0,0,0,0,1
"electric kettle at JioMart — Rs. 2,999",benign,benign,en,a,nav,"[TAG=a] [ROLE=nav] electric kettle at JioMart — Rs. 2,999",benign:en:63,synthetic_v1,0,0,0,0,0,0,0,1
Muncha पर रनिंग शूज़ खोजें,benign,benign,hi,li,nav,[TAG=li] [ROLE=nav] Muncha पर रनिंग शूज़ खोजें,benign:hi:66,synthetic_v1,0,0,0,0,0,0,0,1
"1,502 people rated cotton kurta",benign,benign,en,h2,heading,"[TAG=h2] [ROLE=heading] 1,502 people rated cotton kurta",benign:en:68,synthetic_v1,0,0,0,0,0,0,0,1
Shipping to Indore: Rs. 49,benign,benign,en,li,nav,[TAG=li] [ROLE=nav] Shipping to Indore: Rs. 49,benign:en:72,synthetic_v1,0,0,0,0,0,0,0,1
Free shipping on orders above Rs. 49,benign,benign,en,span,label,[TAG=span] [ROLE=label] Free shipping on orders above Rs. 49,benign:en:01,synthetic_v1,0,0,0,0,0,0,0,1
"ढुवानी शुल्क: रु. 2,499 (भुक्तानी अघि देखिने)",benign,benign,ne,h2,heading,"[TAG=h2] [ROLE=heading] ढुवानी शुल्क: रु. 2,499 (भुक्तानी अघि देखिने)",benign:ne:43,synthetic_v1,0,0,0,0,0,0,0,1
बुटवल मा 5 दिनमा डेलिभरी,benign,benign,ne,p,body,[TAG=p] [ROLE=body] बुटवल मा 5 दिनमा डेलिभरी,benign:ne:63,synthetic_v1,0,0,0,0,0,0,0,1
"बागलुङ मा स्टकमा, 4 दिनमा पठाइन्छ",benign,benign,ne,label,form,"[TAG=label] [ROLE=form] बागलुङ मा स्टकमा, 4 दिनमा पठाइन्छ",benign:ne:76,synthetic_v1,0,0,0,0,0,0,0,1
EMI from Rs. 899 on electric kettle,benign,benign,en,li,nav,[TAG=li] [ROLE=nav] EMI from Rs. 899 on electric kettle,benign:en:75,synthetic_v1,0,0,0,0,0,0,0,1
"बिक्रेता: ज्योति ट्रेडर्स, जनकपुर",benign,benign,ne,label,form,"[TAG=label] [ROLE=form] बिक्रेता: ज्योति ट्रेडर्स, जनकपुर",benign:ne:48,synthetic_v1,0,0,0,0,0,0,0,1
"स्टडी लैंप — 9,118 समीक्षाएँ, चंडीगढ़ गोदाम",benign,benign,hi,button,cta,"[TAG=button] [ROLE=cta] स्टडी लैंप — 9,118 समीक्षाएँ, चंडीगढ़ गोदाम",benign:hi:72,synthetic_v1,0,0,0,0,0,0,0,1
hair dryer at SastoDeal — Rs. 349,benign,benign,en,li,nav,[TAG=li] [ROLE=nav] hair dryer at SastoDeal — Rs. 349,benign:en:63,synthetic_v1,0,0,0,0,0,0,0,1
शिपिंग शुल्क: रु. 149 (भुगतान से पहले दिखेगा),benign,benign,hi,span,label,[TAG=span] [ROLE=label] शिपिंग शुल्क: रु. 149 (भुगतान से पहले दिखेगा),benign:hi:43,synthetic_v1,0,0,0,0,0,0,0,1
कानपुर में 10 दिन में डिलीवरी,benign,benign,hi,li,nav,[TAG=li] [ROLE=nav] कानपुर में 10 दिन में डिलीवरी,benign:hi:63,synthetic_v1,0,0,0,0,0,0,0,1
अफिस कुर्सी कार्टमा राख्नुहोस्,benign,benign,ne,label,form,[TAG=label] [ROLE=form] अफिस कुर्सी कार्टमा राख्नुहोस्,benign:ne:00,synthetic_v1,0,0,0,0,0,0,0,1
Exchange offer up to Rs. 449,benign,benign,en,span,label,[TAG=span] [ROLE=label] Exchange offer up to Rs. 449,benign:en:35,synthetic_v1,0,0,0,0,0,0,0,1
Search for office chair,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] Search for office chair,benign:en:14,synthetic_v1,0,0,0,0,0,0,0,1
डेनिम जींस — रु. 599,benign,benign,hi,a,nav,[TAG=a] [ROLE=nav] डेनिम जींस — रु. 599,benign:hi:46,synthetic_v1,0,0,0,0,0,0,0,1
Free shipping on orders above Rs. 499,benign,benign,en,a,nav,[TAG=a] [ROLE=nav] Free shipping on orders above Rs. 499,benign:en:01,synthetic_v1,0,0,0,0,0,0,0,1
"Seller: Nabin Traders, Nepalgunj",benign,benign,en,li,nav,"[TAG=li] [ROLE=nav] Seller: Nabin Traders, Nepalgunj",benign:en:49,synthetic_v1,0,0,0,0,0,0,0,1
Compare cotton kurta prices on Nykaa,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] Compare cotton kurta prices on Nykaa,benign:en:74,synthetic_v1,0,0,0,0,0,0,0,1
Daraz पर नॉइज़ कैंसलिंग हेडफोन खोजें,benign,benign,hi,li,nav,[TAG=li] [ROLE=nav] Daraz पर नॉइज़ कैंसलिंग हेडफोन खोजें,benign:hi:66,synthetic_v1,0,0,0,0,0,0,0,1
राइस कुकर का लागि साइज गाइड,benign,benign,ne,p,body,[TAG=p] [ROLE=body] राइस कुकर का लागि साइज गाइड,benign:ne:05,synthetic_v1,0,0,0,0,0,0,0,1
JioMart पर स्कूल बैग पर 60% छूट,benign,benign,hi,a,nav,[TAG=a] [ROLE=nav] JioMart पर स्कूल बैग पर 60% छूट,benign:hi:70,synthetic_v1,0,0,0,0,0,0,0,1
Shipping to Bengaluru: Rs. 49,benign,benign,en,p,body,[TAG=p] [ROLE=body] Shipping to Bengaluru: Rs. 49,benign:en:72,synthetic_v1,0,0,0,0,0,0,0,1
Myntra मा ब्लुटुथ स्पिकर खोज्नुहोस्,benign,benign,ne,a,nav,[TAG=a] [ROLE=nav] Myntra मा ब्लुटुथ स्पिकर खोज्नुहोस्,benign:ne:66,synthetic_v1,0,0,0,0,0,0,0,1
Kinbech customer care: our WhatsApp number,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] Kinbech customer care: our WhatsApp number,benign:en:76,synthetic_v1,0,0,0,0,0,0,0,1
FirstCry रिटर्न नीति: 9 दिन,benign,benign,hi,label,form,[TAG=label] [ROLE=form] FirstCry रिटर्न नीति: 9 दिन,benign:hi:65,synthetic_v1,0,0,0,0,0,0,0,1
इंडक्शन चूल्हा उपलब्ध होने पर सूचित करें,benign,benign,hi,label,form,[TAG=label] [ROLE=form] इंडक्शन चूल्हा उपलब्ध होने पर सूचित करें,benign:hi:33,synthetic_v1,0,0,0,0,0,0,0,1
186 लोगों ने पावर बैंक को रेट किया,benign,benign,hi,li,nav,[TAG=li] [ROLE=nav] 186 लोगों ने पावर बैंक को रेट किया,benign:hi:67,synthetic_v1,0,0,0,0,0,0,0,1
Compare noise cancelling headphones prices on Pepperfry,benign,benign,en,a,nav,[TAG=a] [ROLE=nav] Compare noise cancelling headphones prices on Pepperfry,benign:en:74,synthetic_v1,0,0,0,0,0,0,0,1
Size guide for denim jeans,benign,benign,en,h2,heading,[TAG=h2] [ROLE=heading] Size guide for denim jeans,benign:en:05,synthetic_v1,0,0,0,0,0,0,0,1
इटहरी मा 7 दिनमा डेलिभरी,benign,benign,ne,p,body,[TAG=p] [ROLE=body] इटहरी मा 7 दिनमा डेलिभरी,benign:ne:63,synthetic_v1,0,0,0,0,0,0,0,1
"विक्रेता: मीरा स्टोर, अहमदाबाद",benign,benign,hi,a,nav,"[TAG=a] [ROLE=nav] विक्रेता: मीरा स्टोर, अहमदाबाद",benign:hi:64,synthetic_v1,0,0,0,0,0,0,0,1
ग्राहक समीक्षा (402),benign,benign,ne,label,form,[TAG=label] [ROLE=form] ग्राहक समीक्षा (402),benign:ne:03,synthetic_v1,0,0,0,0,0,0,0,1
60% off hair dryer at OkDam,benign,benign,en,label,form,[TAG=label] [ROLE=form] 60% off hair dryer at OkDam,benign:en:71,synthetic_v1,0,0,0,0,0,0,0,1
घामको चस्मा मा रु. 49 बाट EMI,benign,benign,ne,label,form,[TAG=label] [ROLE=form] घामको चस्मा मा रु. 49 बाट EMI,benign:ne:74,synthetic_v1,0,0,0,0,0,0,0,1
Snapdeal पर ट्रेकिंग जैकेट — रु. 149,benign,benign,hi,label,form,[TAG=label] [ROLE=form] Snapdeal पर ट्रेकिंग जैकेट — रु. 149,benign:hi:62,synthetic_v1,0,0,0,0,0,0,0,1
"electric kettle — 186 reviews, Biratnagar warehouse",benign,benign,en,label,form,"[TAG=label] [ROLE=form] electric kettle — 186 reviews, Biratnagar warehouse",benign:en:73,synthetic_v1,0,0,0,0,0,0,0,1
Ajio इमेल एक क्लिकमा अनसब्स्क्राइब गर्नुहोस्,benign,benign,ne,label,form,[TAG=label] [ROLE=form] Ajio इमेल एक क्लिकमा अनसब्स्क्राइब गर्नुहोस्,benign:ne:69,synthetic_v1,0,0,0,0,0,0,0,1
Zepto पर ट्रेकिंग जैकेट खोजें,benign,benign,hi,h2,heading,[TAG=h2] [ROLE=heading] Zepto पर ट्रेकिंग जैकेट खोजें,benign:hi:66,synthetic_v1,0,0,0,0,0,0,0,1
नियम र सर्तहरू,benign,benign,ne,button,cta,[TAG=button] [ROLE=cta] नियम र सर्तहरू,benign:ne:58,synthetic_v1,0,0,0,0,0,0,0,1
धरान मा 14 दिनमा डेलिभरी,benign,benign,ne,li,nav,[TAG=li] [ROLE=nav] धरान मा 14 दिनमा डेलिभरी,benign:ne:63,synthetic_v1,0,0,0,0,0,0,0,1
Meesho मा इन्डक्सन चुल्हो मा 35% छुट,benign,benign,ne,li,nav,[TAG=li] [ROLE=nav] Meesho मा इन्डक्सन चुल्हो मा 35% छुट,benign:ne:70,synthetic_v1,0,0,0,0,0,0,0,1
ललितपुर ढुवानी: रु. 349,benign,benign,ne,p,body,[TAG=p] [ROLE=body] ललितपुर ढुवानी: रु. 349,benign:ne:71,synthetic_v1,0,0,0,0,0,0,0,1
Kinbech पर लैपटॉप बैग खोजें,benign,benign,hi,label,form,[TAG=label] [ROLE=form] Kinbech पर लैपटॉप बैग खोजें,benign:hi:66,synthetic_v1,0,0,0,0,0,0,0,1
"11,204 people rated face wash",benign,benign,en,h2,heading,"[TAG=h2] [ROLE=heading] 11,204 people rated face wash",benign:en:68,synthetic_v1,0,0,0,0,0,0,0,1
Shipping to Pune: Rs. 49,benign,benign,en,label,form,[TAG=label] [ROLE=form] Shipping to Pune: Rs. 49,benign:en:72,synthetic_v1,0,0,0,0,0,0,0,1
