text,labels,primary_label,lang,tag,role,model_input,template_id,source,y_confirmshaming,y_false_urgency,y_forced_action,y_obstruction,y_scarcity,y_sneaking,y_social_proof,y_benign
मलाई Muncha मा हिउँदको ब्ल्याङ्केट को बचत चाहिँदैन,confirmshaming,confirmshaming,ne,a,decline,[TAG=a] [ROLE=decline] मलाई Muncha मा हिउँदको ब्ल्याङ्केट को बचत चाहिँदैन,confirmshaming:ne:17,synthetic_v1,1,0,0,0,0,0,0,0
मुझे JioMart पर डेनिम जींस की बचत नहीं चाहिए,confirmshaming,confirmshaming,hi,button,decline,[TAG=button] [ROLE=decline] मुझे JioMart पर डेनिम जींस की बचत नहीं चाहिए,confirmshaming:hi:17,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, कटन कुर्ता का लागि रु. 2,999 बढी तिर्न ठीकै छ",confirmshaming,confirmshaming,ne,button,decline,"[TAG=button] [ROLE=decline] पर्दैन, कटन कुर्ता का लागि रु. 2,999 बढी तिर्न ठीकै छ",confirmshaming:ne:19,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, मुझे ब्लूटूथ स्पीकर पर रु. 399 छूट नहीं चाहिए",confirmshaming,confirmshaming,hi,span,modal_text,"[TAG=span] [ROLE=modal_text] नहीं, मुझे ब्लूटूथ स्पीकर पर रु. 399 छूट नहीं चाहिए",confirmshaming:hi:16,synthetic_v1,1,0,0,0,0,0,0,0
"मलाई रु. 2,999 बचतको मतलब छैन",confirmshaming,confirmshaming,ne,span,modal_text,"[TAG=span] [ROLE=modal_text] मलाई रु. 2,999 बचतको मतलब छैन",confirmshaming:ne:06,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, मलाई 15% बचत चाहिँदैन",confirmshaming,confirmshaming,ne,button,decline,"[TAG=button] [ROLE=decline] पर्दैन, मलाई 15% बचत चाहिँदैन",confirmshaming:ne:00,synthetic_v1,1,0,0,0,0,0,0,0
मुझे OkDam पर नॉइज़ कैंसलिंग हेडफोन की बचत नहीं चाहिए,confirmshaming,confirmshaming,hi,button,decline,[TAG=button] [ROLE=decline] मुझे OkDam पर नॉइज़ कैंसलिंग हेडफोन की बचत नहीं चाहिए,confirmshaming:hi:17,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, नॉइज़ कैंसलिंग हेडफोन के लिए रु. 1,199 ज़्यादा देना ठीक है",confirmshaming,confirmshaming,hi,span,modal_text,"[TAG=span] [ROLE=modal_text] नहीं, नॉइज़ कैंसलिंग हेडफोन के लिए रु. 1,199 ज़्यादा देना ठीक है",confirmshaming:hi:19,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, मुझे लैपटॉप बैग पर रु. 349 छूट नहीं चाहिए",confirmshaming,confirmshaming,hi,a,decline,"[TAG=a] [ROLE=decline] नहीं, मुझे लैपटॉप बैग पर रु. 349 छूट नहीं चाहिए",confirmshaming:hi:16,synthetic_v1,1,0,0,0,0,0,0,0
"Maybe later, I enjoy overpaying for sunglasses",confirmshaming,confirmshaming,en,a,decline,"[TAG=a] [ROLE=decline] Maybe later, I enjoy overpaying for sunglasses",confirmshaming:en:07,synthetic_v1,1,0,0,0,0,0,0,0
बन्द गर्नुहोस् — मलाई नेपालगन्ज का Myntra अफर चाहिँदैन,confirmshaming,confirmshaming,ne,a,decline,[TAG=a] [ROLE=decline] बन्द गर्नुहोस् — मलाई नेपालगन्ज का Myntra अफर चाहिँदैन,confirmshaming:ne:18,synthetic_v1,1,0,0,0,0,0,0,0
मलाई Nykaa मा ब्लुटुथ स्पिकर को बचत चाहिँदैन,confirmshaming,confirmshaming,ne,span,modal_text,[TAG=span] [ROLE=modal_text] मलाई Nykaa मा ब्लुटुथ स्पिकर को बचत चाहिँदैन,confirmshaming:ne:17,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, मुझे धूप का चश्मा पर रु. 349 छूट नहीं चाहिए",confirmshaming,confirmshaming,hi,a,decline,"[TAG=a] [ROLE=decline] नहीं, मुझे धूप का चश्मा पर रु. 349 छूट नहीं चाहिए",confirmshaming:hi:16,synthetic_v1,1,0,0,0,0,0,0,0
बन्द गर्नुहोस् — मलाई काठमाडौँ का Croma अफर चाहिँदैन,confirmshaming,confirmshaming,ne,span,modal_text,[TAG=span] [ROLE=modal_text] बन्द गर्नुहोस् — मलाई काठमाडौँ का Croma अफर चाहिँदैन,confirmshaming:ne:18,synthetic_v1,1,0,0,0,0,0,0,0
I don't care about saving Rs. 499,confirmshaming,confirmshaming,en,a,decline,[TAG=a] [ROLE=decline] I don't care about saving Rs. 499,confirmshaming:en:09,synthetic_v1,1,0,0,0,0,0,0,0
बंद करें — मुझे पुणे के Kinbech ऑफ़र नहीं चाहिए,confirmshaming,confirmshaming,hi,a,decline,[TAG=a] [ROLE=decline] बंद करें — मुझे पुणे के Kinbech ऑफ़र नहीं चाहिए,confirmshaming:hi:18,synthetic_v1,1,0,0,0,0,0,0,0
Close — I don't need Tata Cliq deals in Dharan,confirmshaming,confirmshaming,en,a,decline,[TAG=a] [ROLE=decline] Close — I don't need Tata Cliq deals in Dharan,confirmshaming:en:20,synthetic_v1,1,0,0,0,0,0,0,0
"No thanks, paying Rs. 199 more for phone case is fine",confirmshaming,confirmshaming,en,button,decline,"[TAG=button] [ROLE=decline] No thanks, paying Rs. 199 more for phone case is fine",confirmshaming:en:21,synthetic_v1,1,0,0,0,0,0,0,0
"मलाई रु. 2,499 बचतको मतलब छैन",confirmshaming,confirmshaming,ne,span,modal_text,"[TAG=span] [ROLE=modal_text] मलाई रु. 2,499 बचतको मतलब छैन",confirmshaming:ne:06,synthetic_v1,1,0,0,0,0,0,0,0
Close — I don't need Kinbech deals in Pokhara,confirmshaming,confirmshaming,en,span,modal_text,[TAG=span] [ROLE=modal_text] Close — I don't need Kinbech deals in Pokhara,confirmshaming:en:20,synthetic_v1,1,0,0,0,0,0,0,0
बंद करें — मुझे अहमदाबाद के Thulo ऑफ़र नहीं चाहिए,confirmshaming,confirmshaming,hi,span,modal_text,[TAG=span] [ROLE=modal_text] बंद करें — मुझे अहमदाबाद के Thulo ऑफ़र नहीं चाहिए,confirmshaming:hi:18,synthetic_v1,1,0,0,0,0,0,0,0
मलाई OkDam मा गेमिङ माउस को बचत चाहिँदैन,confirmshaming,confirmshaming,ne,span,modal_text,[TAG=span] [ROLE=modal_text] मलाई OkDam मा गेमिङ माउस को बचत चाहिँदैन,confirmshaming:ne:17,synthetic_v1,1,0,0,0,0,0,0,0
मलाई Ajio मा ल्यापटप ब्याग को बचत चाहिँदैन,confirmshaming,confirmshaming,ne,span,modal_text,[TAG=span] [ROLE=modal_text] मलाई Ajio मा ल्यापटप ब्याग को बचत चाहिँदैन,confirmshaming:ne:17,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, धूप का चश्मा के लिए रु. 399 ज़्यादा देना ठीक है",confirmshaming,confirmshaming,hi,span,modal_text,"[TAG=span] [ROLE=modal_text] नहीं, धूप का चश्मा के लिए रु. 399 ज़्यादा देना ठीक है",confirmshaming:hi:19,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, मलाई फर्मल सर्ट मा रु. 599 छुट चाहिँदैन",confirmshaming,confirmshaming,ne,button,decline,"[TAG=button] [ROLE=decline] पर्दैन, मलाई फर्मल सर्ट मा रु. 599 छुट चाहिँदैन",confirmshaming:ne:16,synthetic_v1,1,0,0,0,0,0,0,0
मुझे Tata Cliq पर एयर फ्रायर की बचत नहीं चाहिए,confirmshaming,confirmshaming,hi,button,decline,[TAG=button] [ROLE=decline] मुझे Tata Cliq पर एयर फ्रायर की बचत नहीं चाहिए,confirmshaming:hi:17,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, प्रोटीन पाउडर के लिए रु. 199 ज़्यादा देना ठीक है",confirmshaming,confirmshaming,hi,a,decline,"[TAG=a] [ROLE=decline] नहीं, प्रोटीन पाउडर के लिए रु. 199 ज़्यादा देना ठीक है",confirmshaming:hi:19,synthetic_v1,1,0,0,0,0,0,0,0
बंद करें — मुझे मुंबई के Thulo ऑफ़र नहीं चाहिए,confirmshaming,confirmshaming,hi,button,decline,[TAG=button] [ROLE=decline] बंद करें — मुझे मुंबई के Thulo ऑफ़र नहीं चाहिए,confirmshaming:hi:18,synthetic_v1,1,0,0,0,0,0,0,0
छोड़ें — मुझे इलेक्ट्रिक केटल पर बचत नहीं चाहिए,confirmshaming,confirmshaming,hi,a,decline,[TAG=a] [ROLE=decline] छोड़ें — मुझे इलेक्ट्रिक केटल पर बचत नहीं चाहिए,confirmshaming:hi:04,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, मलाई ल्यापटप ब्याग मा रु. 1,999 छुट चाहिँदैन",confirmshaming,confirmshaming,ne,span,modal_text,"[TAG=span] [ROLE=modal_text] पर्दैन, मलाई ल्यापटप ब्याग मा रु. 1,999 छुट चाहिँदैन",confirmshaming:ne:16,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, फोन कवर के लिए रु. 249 ज़्यादा देना ठीक है",confirmshaming,confirmshaming,hi,span,modal_text,"[TAG=span] [ROLE=modal_text] नहीं, फोन कवर के लिए रु. 249 ज़्यादा देना ठीक है",confirmshaming:hi:19,synthetic_v1,1,0,0,0,0,0,0,0
बन्द गर्नुहोस् — मलाई वीरगन्ज का Salesberry अफर चाहिँदैन,confirmshaming,confirmshaming,ne,button,decline,[TAG=button] [ROLE=decline] बन्द गर्नुहोस् — मलाई वीरगन्ज का Salesberry अफर चाहिँदैन,confirmshaming:ne:18,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, मुझे पानी की बोतल पर रु. 49 छूट नहीं चाहिए",confirmshaming,confirmshaming,hi,span,modal_text,"[TAG=span] [ROLE=modal_text] नहीं, मुझे पानी की बोतल पर रु. 49 छूट नहीं चाहिए",confirmshaming:hi:16,synthetic_v1,1,0,0,0,0,0,0,0
Close — I don't need Daraz deals in Kathmandu,confirmshaming,confirmshaming,en,span,modal_text,[TAG=span] [ROLE=modal_text] Close — I don't need Daraz deals in Kathmandu,confirmshaming:en:20,synthetic_v1,1,0,0,0,0,0,0,0
"No thanks, I don't want Rs. 99 off rice cooker",confirmshaming,confirmshaming,en,span,modal_text,"[TAG=span] [ROLE=modal_text] No thanks, I don't want Rs. 99 off rice cooker",confirmshaming:en:18,synthetic_v1,1,0,0,0,0,0,0,0
बन्द गर्नुहोस् — मलाई धरान का Daraz अफर चाहिँदैन,confirmshaming,confirmshaming,ne,span,modal_text,[TAG=span] [ROLE=modal_text] बन्द गर्नुहोस् — मलाई धरान का Daraz अफर चाहिँदैन,confirmshaming:ne:18,synthetic_v1,1,0,0,0,0,0,0,0
"No thanks, paying Rs. 49 more for yoga mat is fine",confirmshaming,confirmshaming,en,span,modal_text,"[TAG=span] [ROLE=modal_text] No thanks, paying Rs. 49 more for yoga mat is fine",confirmshaming:en:21,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, कॉटन कुर्ता के लिए रु. 49 ज़्यादा देना ठीक है",confirmshaming,confirmshaming,hi,button,decline,"[TAG=button] [ROLE=decline] नहीं, कॉटन कुर्ता के लिए रु. 49 ज़्यादा देना ठीक है",confirmshaming:hi:19,synthetic_v1,1,0,0,0,0,0,0,0
Close — I don't need Zepto deals in Surat,confirmshaming,confirmshaming,en,button,decline,[TAG=button] [ROLE=decline] Close — I don't need Zepto deals in Surat,confirmshaming:en:20,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, मुझे हेयर ड्रायर पर रु. 99 छूट नहीं चाहिए",confirmshaming,confirmshaming,hi,span,modal_text,"[TAG=span] [ROLE=modal_text] नहीं, मुझे हेयर ड्रायर पर रु. 99 छूट नहीं चाहिए",confirmshaming:hi:16,synthetic_v1,1,0,0,0,0,0,0,0
मलाई एयर फ्रायर को पूरा मूल्य तिर्न मन पर्छ,confirmshaming,confirmshaming,ne,span,modal_text,[TAG=span] [ROLE=modal_text] मलाई एयर फ्रायर को पूरा मूल्य तिर्न मन पर्छ,confirmshaming:ne:01,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, मलाई रनिङ जुत्ता मा रु. 399 छुट चाहिँदैन",confirmshaming,confirmshaming,ne,a,decline,"[TAG=a] [ROLE=decline] पर्दैन, मलाई रनिङ जुत्ता मा रु. 399 छुट चाहिँदैन",confirmshaming:ne:16,synthetic_v1,1,0,0,0,0,0,0,0
मुझे स्टडी लैंप का पूरा दाम देना पसंद है,confirmshaming,confirmshaming,hi,span,modal_text,[TAG=span] [ROLE=modal_text] मुझे स्टडी लैंप का पूरा दाम देना पसंद है,confirmshaming:hi:01,synthetic_v1,1,0,0,0,0,0,0,0
"No thanks, I don't want Rs. 599 off air fryer",confirmshaming,confirmshaming,en,a,decline,"[TAG=a] [ROLE=decline] No thanks, I don't want Rs. 599 off air fryer",confirmshaming:en:18,synthetic_v1,1,0,0,0,0,0,0,0
"No thanks, I don't want Rs. 599 off induction cooktop",confirmshaming,confirmshaming,en,button,decline,"[TAG=button] [ROLE=decline] No thanks, I don't want Rs. 599 off induction cooktop",confirmshaming:en:18,synthetic_v1,1,0,0,0,0,0,0,0
बन्द गर्नुहोस् — मलाई भक्तपुर का Tata Cliq अफर चाहिँदैन,confirmshaming,confirmshaming,ne,span,modal_text,[TAG=span] [ROLE=modal_text] बन्द गर्नुहोस् — मलाई भक्तपुर का Tata Cliq अफर चाहिँदैन,confirmshaming:ne:18,synthetic_v1,1,0,0,0,0,0,0,0
"No thanks, paying Rs. 249 more for water bottle is fine",confirmshaming,confirmshaming,en,button,decline,"[TAG=button] [ROLE=decline] No thanks, paying Rs. 249 more for water bottle is fine",confirmshaming:en:21,synthetic_v1,1,0,0,0,0,0,0,0
बंद करें — मुझे इंदौर के Blinkit ऑफ़र नहीं चाहिए,confirmshaming,confirmshaming,hi,button,decline,[TAG=button] [ROLE=decline] बंद करें — मुझे इंदौर के Blinkit ऑफ़र नहीं चाहिए,confirmshaming:hi:18,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, मुझे एयर फ्रायर पर रु. 99 छूट नहीं चाहिए",confirmshaming,confirmshaming,hi,button,decline,"[TAG=button] [ROLE=decline] नहीं, मुझे एयर फ्रायर पर रु. 99 छूट नहीं चाहिए",confirmshaming:hi:16,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, कॉफी मेकर के लिए रु. 199 ज़्यादा देना ठीक है",confirmshaming,confirmshaming,hi,button,decline,"[TAG=button] [ROLE=decline] नहीं, कॉफी मेकर के लिए रु. 199 ज़्यादा देना ठीक है",confirmshaming:hi:19,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, प्रोटीन पाउडर के लिए रु. 2,499 ज़्यादा देना ठीक है",confirmshaming,confirmshaming,hi,button,decline,"[TAG=button] [ROLE=decline] नहीं, प्रोटीन पाउडर के लिए रु. 2,499 ज़्यादा देना ठीक है",confirmshaming:hi:19,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, एयर फ्रायर का लागि रु. 1,999 बढी तिर्न ठीकै छ",confirmshaming,confirmshaming,ne,button,decline,"[TAG=button] [ROLE=decline] पर्दैन, एयर फ्रायर का लागि रु. 1,999 बढी तिर्न ठीकै छ",confirmshaming:ne:19,synthetic_v1,1,0,0,0,0,0,0,0
बन्द गर्नुहोस् — मलाई पोखरा का Blinkit अफर चाहिँदैन,confirmshaming,confirmshaming,ne,a,decline,[TAG=a] [ROLE=decline] बन्द गर्नुहोस् — मलाई पोखरा का Blinkit अफर चाहिँदैन,confirmshaming:ne:18,synthetic_v1,1,0,0,0,0,0,0,0
मुझे समझदारी से खरीदारी नहीं करनी,confirmshaming,confirmshaming,hi,a,decline,[TAG=a] [ROLE=decline] मुझे समझदारी से खरीदारी नहीं करनी,confirmshaming:hi:11,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, मलाई ब्लुटुथ स्पिकर मा रु. 249 छुट चाहिँदैन",confirmshaming,confirmshaming,ne,button,decline,"[TAG=button] [ROLE=decline] पर्दैन, मलाई ब्लुटुथ स्पिकर मा रु. 249 छुट चाहिँदैन",confirmshaming:ne:16,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, 20% छुटको मौका छाडिदिनुहोस्",confirmshaming,confirmshaming,ne,span,modal_text,"[TAG=span] [ROLE=modal_text] पर्दैन, 20% छुटको मौका छाडिदिनुहोस्",confirmshaming:ne:05,synthetic_v1,1,0,0,0,0,0,0,0
Close — I don't need OkDam deals in Surat,confirmshaming,confirmshaming,en,button,decline,[TAG=button] [ROLE=decline] Close — I don't need OkDam deals in Surat,confirmshaming:en:20,synthetic_v1,1,0,0,0,0,0,0,0
मुझे Snapdeal पर ऑफिस चेयर की बचत नहीं चाहिए,confirmshaming,confirmshaming,hi,button,decline,[TAG=button] [ROLE=decline] मुझे Snapdeal पर ऑफिस चेयर की बचत नहीं चाहिए,confirmshaming:hi:17,synthetic_v1,1,0,0,0,0,0,0,0
I'd rather not save on yoga mat at Gyapu,confirmshaming,confirmshaming,en,a,decline,[TAG=a] [ROLE=decline] I'd rather not save on yoga mat at Gyapu,confirmshaming:en:19,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, मलाई इलेक्ट्रिक केतली मा रु. 899 छुट चाहिँदैन",confirmshaming,confirmshaming,ne,button,decline,"[TAG=button] [ROLE=decline] पर्दैन, मलाई इलेक्ट्रिक केतली मा रु. 899 छुट चाहिँदैन",confirmshaming:ne:16,synthetic_v1,1,0,0,0,0,0,0,0
"No thanks, I don't like laptop bag anyway",confirmshaming,confirmshaming,en,a,decline,"[TAG=a] [ROLE=decline] No thanks, I don't like laptop bag anyway",confirmshaming:en:16,synthetic_v1,1,0,0,0,0,0,0,0
"No thanks, paying Rs. 449 more for power bank is fine",confirmshaming,confirmshaming,en,span,modal_text,"[TAG=span] [ROLE=modal_text] No thanks, paying Rs. 449 more for power bank is fine",confirmshaming:en:21,synthetic_v1,1,0,0,0,0,0,0,0
"Maybe later, I enjoy overpaying for electric kettle",confirmshaming,confirmshaming,en,span,modal_text,"[TAG=span] [ROLE=modal_text] Maybe later, I enjoy overpaying for electric kettle",confirmshaming:en:07,synthetic_v1,1,0,0,0,0,0,0,0
I'd rather not save on noise cancelling headphones at Snapdeal,confirmshaming,confirmshaming,en,button,decline,[TAG=button] [ROLE=decline] I'd rather not save on noise cancelling headphones at Snapdeal,confirmshaming:en:19,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, मलाई स्मार्टवाच मा रु. 1,499 छुट चाहिँदैन",confirmshaming,confirmshaming,ne,button,decline,"[TAG=button] [ROLE=decline] पर्दैन, मलाई स्मार्टवाच मा रु. 1,499 छुट चाहिँदैन",confirmshaming:ne:16,synthetic_v1,1,0,0,0,0,0,0,0
मलाई Muncha मा गेमिङ माउस को बचत चाहिँदैन,confirmshaming,confirmshaming,ne,span,modal_text,[TAG=span] [ROLE=modal_text] मलाई Muncha मा गेमिङ माउस को बचत चाहिँदैन,confirmshaming:ne:17,synthetic_v1,1,0,0,0,0,0,0,0
I don't care about saving Rs. 349,confirmshaming,confirmshaming,en,span,modal_text,[TAG=span] [ROLE=modal_text] I don't care about saving Rs. 349,confirmshaming:en:09,synthetic_v1,1,0,0,0,0,0,0,0
मुझे Croma पर बैकपैक की बचत नहीं चाहिए,confirmshaming,confirmshaming,hi,button,decline,[TAG=button] [ROLE=decline] मुझे Croma पर बैकपैक की बचत नहीं चाहिए,confirmshaming:hi:17,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, मलाई गेमिङ माउस मा रु. 2,499 छुट चाहिँदैन",confirmshaming,confirmshaming,ne,button,decline,"[TAG=button] [ROLE=decline] पर्दैन, मलाई गेमिङ माउस मा रु. 2,499 छुट चाहिँदैन",confirmshaming:ne:16,synthetic_v1,1,0,0,0,0,0,0,0
मलाई वायरलेस इयरबड्स को पूरा मूल्य तिर्न मन पर्छ,confirmshaming,confirmshaming,ne,button,decline,[TAG=button] [ROLE=decline] मलाई वायरलेस इयरबड्स को पूरा मूल्य तिर्न मन पर्छ,confirmshaming:ne:01,synthetic_v1,1,0,0,0,0,0,0,0
मुझे Thulo पर स्टडी लैंप की बचत नहीं चाहिए,confirmshaming,confirmshaming,hi,span,modal_text,[TAG=span] [ROLE=modal_text] मुझे Thulo पर स्टडी लैंप की बचत नहीं चाहिए,confirmshaming:hi:17,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, योगा म्याट का लागि रु. 49 बढी तिर्न ठीकै छ",confirmshaming,confirmshaming,ne,button,decline,"[TAG=button] [ROLE=decline] पर्दैन, योगा म्याट का लागि रु. 49 बढी तिर्न ठीकै छ",confirmshaming:ne:19,synthetic_v1,1,0,0,0,0,0,0,0
"No thanks, I don't want Rs. 899 off hair dryer",confirmshaming,confirmshaming,en,span,modal_text,"[TAG=span] [ROLE=modal_text] No thanks, I don't want Rs. 899 off hair dryer",confirmshaming:en:18,synthetic_v1,1,0,0,0,0,0,0,0
बन्द गर्नुहोस् — मलाई विराटनगर का Lenskart अफर चाहिँदैन,confirmshaming,confirmshaming,ne,button,decline,[TAG=button] [ROLE=decline] बन्द गर्नुहोस् — मलाई विराटनगर का Lenskart अफर चाहिँदैन,confirmshaming:ne:18,synthetic_v1,1,0,0,0,0,0,0,0
Close — I don't need FirstCry deals in Patna,confirmshaming,confirmshaming,en,span,modal_text,[TAG=span] [ROLE=modal_text] Close — I don't need FirstCry deals in Patna,confirmshaming:en:20,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, राइस कुकर का लागि रु. 999 बढी तिर्न ठीकै छ",confirmshaming,confirmshaming,ne,span,modal_text,"[TAG=span] [ROLE=modal_text] पर्दैन, राइस कुकर का लागि रु. 999 बढी तिर्न ठीकै छ",confirmshaming:ne:19,synthetic_v1,1,0,0,0,0,0,0,0
रु. 349 ज़्यादा देना मुझे ठीक लगता है,confirmshaming,confirmshaming,hi,a,decline,[TAG=a] [ROLE=decline] रु. 349 ज़्यादा देना मुझे ठीक लगता है,confirmshaming:hi:13,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, स्टडी लैंप के लिए रु. 149 ज़्यादा देना ठीक है",confirmshaming,confirmshaming,hi,button,decline,"[TAG=button] [ROLE=decline] नहीं, स्टडी लैंप के लिए रु. 149 ज़्यादा देना ठीक है",confirmshaming:hi:19,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, 70% छुटको मौका छाडिदिनुहोस्",confirmshaming,confirmshaming,ne,a,decline,"[TAG=a] [ROLE=decline] पर्दैन, 70% छुटको मौका छाडिदिनुहोस्",confirmshaming:ne:05,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, मलाई इन्डक्सन चुल्हो मा रु. 199 छुट चाहिँदैन",confirmshaming,confirmshaming,ne,a,decline,"[TAG=a] [ROLE=decline] पर्दैन, मलाई इन्डक्सन चुल्हो मा रु. 199 छुट चाहिँदैन",confirmshaming:ne:16,synthetic_v1,1,0,0,0,0,0,0,0
I'd rather pay full price for trekking jacket,confirmshaming,confirmshaming,en,button,decline,[TAG=button] [ROLE=decline] I'd rather pay full price for trekking jacket,confirmshaming:en:01,synthetic_v1,1,0,0,0,0,0,0,0
I don't want exclusive deals on sports sandals,confirmshaming,confirmshaming,en,span,modal_text,[TAG=span] [ROLE=modal_text] I don't want exclusive deals on sports sandals,confirmshaming:en:03,synthetic_v1,1,0,0,0,0,0,0,0
बंद करें — मुझे कानपुर के Amazon ऑफ़र नहीं चाहिए,confirmshaming,confirmshaming,hi,span,modal_text,[TAG=span] [ROLE=modal_text] बंद करें — मुझे कानपुर के Amazon ऑफ़र नहीं चाहिए,confirmshaming:hi:18,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, मलाई प्रोटिन पाउडर मा रु. 2,499 छुट चाहिँदैन",confirmshaming,confirmshaming,ne,span,modal_text,"[TAG=span] [ROLE=modal_text] पर्दैन, मलाई प्रोटिन पाउडर मा रु. 2,499 छुट चाहिँदैन",confirmshaming:ne:16,synthetic_v1,1,0,0,0,0,0,0,0
"नहीं, मुझे पावर बैंक पर रु. 699 छूट नहीं चाहिए",confirmshaming,confirmshaming,hi,a,decline,"[TAG=a] [ROLE=decline] नहीं, मुझे पावर बैंक पर रु. 699 छूट नहीं चाहिए",confirmshaming:hi:16,synthetic_v1,1,0,0,0,0,0,0,0
I'd rather pay full price for smartwatch,confirmshaming,confirmshaming,en,a,decline,[TAG=a] [ROLE=decline] I'd rather pay full price for smartwatch,confirmshaming:en:01,synthetic_v1,1,0,0,0,0,0,0,0
"No thanks, I don't want Rs. 599 off trekking jacket",confirmshaming,confirmshaming,en,button,decline,"[TAG=button] [ROLE=decline] No thanks, I don't want Rs. 599 off trekking jacket",confirmshaming:en:18,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, पावर ब्यांक का लागि रु. 199 बढी तिर्न ठीकै छ",confirmshaming,confirmshaming,ne,a,decline,"[TAG=a] [ROLE=decline] पर्दैन, पावर ब्यांक का लागि रु. 199 बढी तिर्न ठीकै छ",confirmshaming:ne:19,synthetic_v1,1,0,0,0,0,0,0,0
मुझे Amazon पर ऑफिस चेयर की बचत नहीं चाहिए,confirmshaming,confirmshaming,hi,button,decline,[TAG=button] [ROLE=decline] मुझे Amazon पर ऑफिस चेयर की बचत नहीं चाहिए,confirmshaming:hi:17,synthetic_v1,1,0,0,0,0,0,0,0
"पर्दैन, ल्यापटप ब्याग का लागि रु. 149 बढी तिर्न ठीकै छ",confirmshaming,confirmshaming,ne,span,modal_text,"[TAG=span] [ROLE=modal_text] पर्दैन, ल्यापटप ब्याग का लागि रु. 149 बढी तिर्न ठीकै छ",confirmshaming:ne:19,synthetic_v1,1,0,0,0,0,0,0,0
मलाई Ajio मा फोन कभर को बचत चाहिँदैन,confirmshaming,confirmshaming,ne,span,modal_text,[TAG=span] [ROLE=modal_text] मलाई Ajio मा फोन कभर को बचत चाहिँदैन,confirmshaming:ne:17,synthetic_v1,1,0,0,0,0,0,0,0
I don't want exclusive deals on winter blanket,confirmshaming,confirmshaming,en,span,modal_text,[TAG=span] [ROLE=modal_text] I don't want exclusive deals on winter blanket,confirmshaming:en:03,synthetic_v1,1,0,0,0,0,0,0,0
Close — I don't need Salesberry deals in Surat,confirmshaming,confirmshaming,en,button,decline,[TAG=button] [ROLE=decline] Close — I don't need Salesberry deals in Surat,confirmshaming:en:20,synthetic_v1,1,0,0,0,0,0,0,0
छोड़ें — मुझे राइस कुकर पर बचत नहीं चाहिए,confirmshaming,confirmshaming,hi,a,decline,[TAG=a] [ROLE=decline] छोड़ें — मुझे राइस कुकर पर बचत नहीं चाहिए,confirmshaming:hi:04,synthetic_v1,1,0,0,0,0,0,0,0
बन्द गर्नुहोस् — मलाई इटहरी का Croma अफर चाहिँदैन,confirmshaming,confirmshaming,ne,button,decline,[TAG=button] [ROLE=decline] बन्द गर्नुहोस् — मलाई इटहरी का Croma अफर चाहिँदैन,confirmshaming:ne:18,synthetic_v1,1,0,0,0,0,0,0,0
I don't want exclusive deals on bluetooth speaker,confirmshaming,confirmshaming,en,a,decline,[TAG=a] [ROLE=decline] I don't want exclusive deals on bluetooth speaker,confirmshaming:en:03,synthetic_v1,1,0,0,0,0,0,0,0
मलाई Snapdeal मा वायरलेस इयरबड्स को बचत चाहिँदैन,confirmshaming,confirmshaming,ne,button,decline,[TAG=button] [ROLE=decline] मलाई Snapdeal मा वायरलेस इयरबड्स को बचत चाहिँदैन,confirmshaming:ne:17,synthetic_v1,1,0,0,0,0,0,0,0
I'd rather pay full price for rice cooker,confirmshaming,confirmshaming,en,span,modal_text,[TAG=span] [ROLE=modal_text] I'd rather pay full price for rice cooker,confirmshaming:en:01,synthetic_v1,1,0,0,0,0,0,0,0
