text,labels,primary_label,lang,tag,role,model_input,template_id,source,y_confirmshaming,y_false_urgency,y_forced_action,y_obstruction,y_scarcity,y_sneaking,y_social_proof,y_benign
रांची में किसी ने अभी कॉफी मेकर खरीदा,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] रांची में किसी ने अभी कॉफी मेकर खरीदा,social_proof:hi:09,synthetic_v1,0,0,0,0,0,0,1,0
ट्रेकिङ ज्याकेट मा #1 ट्रेन्डिङ,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] ट्रेकिङ ज्याकेट मा #1 ट्रेन्डिङ,social_proof:ne:03,synthetic_v1,0,0,0,0,0,0,1,0
"सुर्खेत का 7,340 जना राइस कुकर हेर्दै छन्",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] सुर्खेत का 7,340 जना राइस कुकर हेर्दै छन्",social_proof:ne:18,synthetic_v1,0,0,0,0,0,0,1,0
जनकपुर बाट स्नेहा ले भर्खर किन्नुभयो,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] जनकपुर बाट स्नेहा ले भर्खर किन्नुभयो,social_proof:ne:01,synthetic_v1,0,0,0,0,0,0,1,0
"चंडीगढ़ के 9,118 लोग फॉर्मल शर्ट देख रहे हैं",social_proof,social_proof,hi,div,badge,"[TAG=div] [ROLE=badge] चंडीगढ़ के 9,118 लोग फॉर्मल शर्ट देख रहे हैं",social_proof:hi:18,synthetic_v1,0,0,0,0,0,0,1,0
812 viewing — only 10 left,social_proof|scarcity,social_proof,en,p,promo,[TAG=p] [ROLE=promo] 812 viewing — only 10 left,social_proof:en:14,synthetic_v1,0,0,0,0,1,0,1,0
"18,332 समीक्षा — तपाईं पनि जोडिनुहोस्",social_proof,social_proof,ne,div,badge,"[TAG=div] [ROLE=badge] 18,332 समीक्षा — तपाईं पनि जोडिनुहोस्",social_proof:ne:08,synthetic_v1,0,0,0,0,0,0,1,0
"26,940 Ajio shoppers bought sports sandals in Mumbai",social_proof,social_proof,en,p,promo,"[TAG=p] [ROLE=promo] 26,940 Ajio shoppers bought sports sandals in Mumbai",social_proof:en:15,synthetic_v1,0,0,0,0,0,0,1,0
चंडीगढ़ में 48 BigBasket ग्राहकों ने डेनिम जींस खरीदा,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] चंडीगढ़ में 48 BigBasket ग्राहकों ने डेनिम जींस खरीदा,social_proof:hi:15,synthetic_v1,0,0,0,0,0,0,1,0
"पिछले 48 घंटों में 26,940 ने राइस कुकर खरीदा",social_proof,social_proof,hi,span,toast,"[TAG=span] [ROLE=toast] पिछले 48 घंटों में 26,940 ने राइस कुकर खरीदा",social_proof:hi:02,synthetic_v1,0,0,0,0,0,0,1,0
"पछिल्लो 2 घण्टामा 5,872 ले स्मार्टवाच किने",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] पछिल्लो 2 घण्टामा 5,872 ले स्मार्टवाच किने",social_proof:ne:02,synthetic_v1,0,0,0,0,0,0,1,0
आज 247 ग्राहकले हिउँदको ब्ल्याङ्केट कार्टमा राखे,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] आज 247 ग्राहकले हिउँदको ब्ल्याङ्केट कार्टमा राखे,social_proof:ne:04,synthetic_v1,0,0,0,0,0,0,1,0
दिल्ली के 402 सत्यापित खरीदारों ने रेट किया,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] दिल्ली के 402 सत्यापित खरीदारों ने रेट किया,social_proof:hi:05,synthetic_v1,0,0,0,0,0,0,1,0
"3,109 जना हेर्दै — 3 मात्र बाँकी",social_proof|scarcity,social_proof,ne,div,badge,"[TAG=div] [ROLE=badge] 3,109 जना हेर्दै — 3 मात्र बाँकी",social_proof:ne:14,synthetic_v1,0,0,0,0,1,0,1,0
सूरत में 27 Daraz ग्राहकों ने राइस कुकर खरीदा,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] सूरत में 27 Daraz ग्राहकों ने राइस कुकर खरीदा,social_proof:hi:15,synthetic_v1,0,0,0,0,0,0,1,0
बेस्टसेलर — यो हप्ता 112 बिक्री,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] बेस्टसेलर — यो हप्ता 112 बिक्री,social_proof:ne:10,synthetic_v1,0,0,0,0,0,0,1,0
रेखा ने अभी रु. 899 बचाए,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] रेखा ने अभी रु. 899 बचाए,social_proof:hi:12,synthetic_v1,0,0,0,0,0,0,1,0
बेंगलुरु से सीता ने Salesberry पर रनिंग शूज़ खरीदा,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] बेंगलुरु से सीता ने Salesberry पर रनिंग शूज़ खरीदा,social_proof:hi:16,synthetic_v1,0,0,0,0,0,0,1,0
नेपालगन्ज मा Blinkit मा नोइज क्यान्सलिङ हेडफोन #1 छ,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] नेपालगन्ज मा Blinkit मा नोइज क्यान्सलिङ हेडफोन #1 छ,social_proof:ne:17,synthetic_v1,0,0,0,0,0,0,1,0
"26,940 जनाको विशलिस्टमा छ",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] 26,940 जनाको विशलिस्टमा छ",social_proof:ne:13,synthetic_v1,0,0,0,0,0,0,1,0
"पछिल्लो 8 घण्टामा 14,860 ले हेयर ड्रायर किने",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] पछिल्लो 8 घण्टामा 14,860 ले हेयर ड्रायर किने",social_proof:ne:02,synthetic_v1,0,0,0,0,0,0,1,0
बेस्टसेलर — इस हफ़्ते 701 बिके,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] बेस्टसेलर — इस हफ़्ते 701 बिके,social_proof:hi:10,synthetic_v1,0,0,0,0,0,0,1,0
"पिछले 4 घंटों में 21,507 ने ऑफिस चेयर खरीदा",social_proof,social_proof,hi,span,toast,"[TAG=span] [ROLE=toast] पिछले 4 घंटों में 21,507 ने ऑफिस चेयर खरीदा",social_proof:hi:02,synthetic_v1,0,0,0,0,0,0,1,0
27 viewing — only 2 left,social_proof|scarcity,social_proof,en,div,badge,[TAG=div] [ROLE=badge] 27 viewing — only 2 left,social_proof:en:14,synthetic_v1,0,0,0,0,1,0,1,0
आज 203 ग्राहकों ने स्कूल बैग कार्ट में जोड़ा,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] आज 203 ग्राहकों ने स्कूल बैग कार्ट में जोड़ा,social_proof:hi:04,synthetic_v1,0,0,0,0,0,0,1,0
"आज 11,204 ग्राहकले स्मार्टवाच कार्टमा राखे",social_proof,social_proof,ne,p,promo,"[TAG=p] [ROLE=promo] आज 11,204 ग्राहकले स्मार्टवाच कार्टमा राखे",social_proof:ne:04,synthetic_v1,0,0,0,0,0,0,1,0
हेटौंडा बाट दीपा ले भर्खर किन्नुभयो,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] हेटौंडा बाट दीपा ले भर्खर किन्नुभयो,social_proof:ne:01,synthetic_v1,0,0,0,0,0,0,1,0
186 समीक्षा — तपाईं पनि जोडिनुहोस्,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] 186 समीक्षा — तपाईं पनि जोडिनुहोस्,social_proof:ne:08,synthetic_v1,0,0,0,0,0,0,1,0
सुमन र अन्य 247 जनाले ट्रेकिङ ज्याकेट सिफारिस गर्छन्,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] सुमन र अन्य 247 जनाले ट्रेकिङ ज्याकेट सिफारिस गर्छन्,social_proof:ne:06,synthetic_v1,0,0,0,0,0,0,1,0
धनगढी बाट सुमन ले भर्खर किन्नुभयो,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] धनगढी बाट सुमन ले भर्खर किन्नुभयो,social_proof:ne:01,synthetic_v1,0,0,0,0,0,0,1,0
Deepa just saved Rs. 149 on this,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] Deepa just saved Rs. 149 on this,social_proof:en:12,synthetic_v1,0,0,0,0,0,0,1,0
"14,860 Ajio shoppers bought noise cancelling headphones in Surat",social_proof,social_proof,en,div,badge,"[TAG=div] [ROLE=badge] 14,860 Ajio shoppers bought noise cancelling headphones in Surat",social_proof:en:15,synthetic_v1,0,0,0,0,0,0,1,0
आज 934 ग्राहकों ने ऑफिस चेयर कार्ट में जोड़ा,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] आज 934 ग्राहकों ने ऑफिस चेयर कार्ट में जोड़ा,social_proof:hi:04,synthetic_v1,0,0,0,0,0,0,1,0
दिल्ली में Daraz पर स्मार्टवॉच #1 है,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] दिल्ली में Daraz पर स्मार्टवॉच #1 है,social_proof:hi:17,synthetic_v1,0,0,0,0,0,0,1,0
"निशा और 1,502 अन्य ऑफिस चेयर की सलाह देते हैं",social_proof,social_proof,hi,p,promo,"[TAG=p] [ROLE=promo] निशा और 1,502 अन्य ऑफिस चेयर की सलाह देते हैं",social_proof:hi:06,synthetic_v1,0,0,0,0,0,0,1,0
"34,118 viewing — only 8 left",social_proof|scarcity,social_proof,en,div,badge,"[TAG=div] [ROLE=badge] 34,118 viewing — only 8 left",social_proof:en:14,synthetic_v1,0,0,0,0,1,0,1,0
बेस्टसेलर — इस हफ़्ते 889 बिके,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] बेस्टसेलर — इस हफ़्ते 889 बिके,social_proof:hi:10,synthetic_v1,0,0,0,0,0,0,1,0
Arjun just saved Rs. 349 on this,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Arjun just saved Rs. 349 on this,social_proof:en:12,synthetic_v1,0,0,0,0,0,0,1,0
Bestseller — 766 sold this week,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] Bestseller — 766 sold this week,social_proof:en:10,synthetic_v1,0,0,0,0,0,0,1,0
कोलकाता के खरीदारों का पसंदीदा प्रोटीन पाउडर,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] कोलकाता के खरीदारों का पसंदीदा प्रोटीन पाउडर,social_proof:hi:07,synthetic_v1,0,0,0,0,0,0,1,0
402 shoppers from Pune chose sunglasses,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] 402 shoppers from Pune chose sunglasses,social_proof:en:11,synthetic_v1,0,0,0,0,0,0,1,0
मीरा और 512 अन्य स्पोर्ट्स सैंडल की सलाह देते हैं,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] मीरा और 512 अन्य स्पोर्ट्स सैंडल की सलाह देते हैं,social_proof:hi:06,synthetic_v1,0,0,0,0,0,0,1,0
Someone in Pokhara purchased cotton kurta minutes ago,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Someone in Pokhara purchased cotton kurta minutes ago,social_proof:en:09,synthetic_v1,0,0,0,0,0,0,1,0
नासिक में Nykaa पर फोन कवर #1 है,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] नासिक में Nykaa पर फोन कवर #1 है,social_proof:hi:17,synthetic_v1,0,0,0,0,0,0,1,0
भोपाल के खरीदारों का पसंदीदा सर्दी का कंबल,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] भोपाल के खरीदारों का पसंदीदा सर्दी का कंबल,social_proof:hi:07,synthetic_v1,0,0,0,0,0,0,1,0
बागलुङ मा 112 Croma ग्राहकले गेमिङ माउस किने,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] बागलुङ मा 112 Croma ग्राहकले गेमिङ माउस किने,social_proof:ne:15,synthetic_v1,0,0,0,0,0,0,1,0
"बेस्टसेलर — यो हप्ता 7,340 बिक्री",social_proof,social_proof,ne,div,badge,"[TAG=div] [ROLE=badge] बेस्टसेलर — यो हप्ता 7,340 बिक्री",social_proof:ne:10,synthetic_v1,0,0,0,0,0,0,1,0
noise cancelling headphones is #1 on Snapdeal in Biratnagar,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] noise cancelling headphones is #1 on Snapdeal in Biratnagar,social_proof:en:17,synthetic_v1,0,0,0,0,0,0,1,0
दीपेश और 812 अन्य लैपटॉप बैग की सलाह देते हैं,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] दीपेश और 812 अन्य लैपटॉप बैग की सलाह देते हैं,social_proof:hi:06,synthetic_v1,0,0,0,0,0,0,1,0
रांची में किसी ने अभी गेमिंग माउस खरीदा,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] रांची में किसी ने अभी गेमिंग माउस खरीदा,social_proof:hi:09,synthetic_v1,0,0,0,0,0,0,1,0
राइस कुकर मा #1 ट्रेन्डिङ,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] राइस कुकर मा #1 ट्रेन्डिङ,social_proof:ne:03,synthetic_v1,0,0,0,0,0,0,1,0
"बाँके का 18,332 ग्राहकले पावर ब्यांक छनोट गरे",social_proof,social_proof,ne,p,promo,"[TAG=p] [ROLE=promo] बाँके का 18,332 ग्राहकले पावर ब्यांक छनोट गरे",social_proof:ne:11,synthetic_v1,0,0,0,0,0,0,1,0
Someone in Pune purchased electric kettle minutes ago,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] Someone in Pune purchased electric kettle minutes ago,social_proof:en:09,synthetic_v1,0,0,0,0,0,0,1,0
"2,411 reviews — join them",social_proof,social_proof,en,p,promo,"[TAG=p] [ROLE=promo] 2,411 reviews — join them",social_proof:en:08,synthetic_v1,0,0,0,0,0,0,1,0
"आज 21,507 ग्राहकों ने एयर फ्रायर कार्ट में जोड़ा",social_proof,social_proof,hi,p,promo,"[TAG=p] [ROLE=promo] आज 21,507 ग्राहकों ने एयर फ्रायर कार्ट में जोड़ा",social_proof:hi:04,synthetic_v1,0,0,0,0,0,0,1,0
"Ramesh and 1,502 others recommend noise cancelling headphones",social_proof,social_proof,en,div,badge,"[TAG=div] [ROLE=badge] Ramesh and 1,502 others recommend noise cancelling headphones",social_proof:en:06,synthetic_v1,0,0,0,0,0,0,1,0
63 people are viewing this right now,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] 63 people are viewing this right now,social_proof:en:00,synthetic_v1,0,0,0,0,0,0,1,0
812 समीक्षाएँ — आप भी जुड़ें,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] 812 समीक्षाएँ — आप भी जुड़ें,social_proof:hi:08,synthetic_v1,0,0,0,0,0,0,1,0
Most loved power bank by shoppers in Delhi,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Most loved power bank by shoppers in Delhi,social_proof:en:07,synthetic_v1,0,0,0,0,0,0,1,0
"7,340 reviews — join them",social_proof,social_proof,en,p,promo,"[TAG=p] [ROLE=promo] 7,340 reviews — join them",social_proof:en:08,synthetic_v1,0,0,0,0,0,0,1,0
धनगढी मा Salesberry मा स्पोर्ट्स चप्पल #1 छ,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] धनगढी मा Salesberry मा स्पोर्ट्स चप्पल #1 छ,social_proof:ne:17,synthetic_v1,0,0,0,0,0,0,1,0
701 समीक्षा — तपाईं पनि जोडिनुहोस्,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] 701 समीक्षा — तपाईं पनि जोडिनुहोस्,social_proof:ne:08,synthetic_v1,0,0,0,0,0,0,1,0
Most loved sports sandals by shoppers in Jaipur,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Most loved sports sandals by shoppers in Jaipur,social_proof:en:07,synthetic_v1,0,0,0,0,0,0,1,0
आज 48 ग्राहकले ट्रेकिङ ज्याकेट कार्टमा राखे,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] आज 48 ग्राहकले ट्रेकिङ ज्याकेट कार्टमा राखे,social_proof:ne:04,synthetic_v1,0,0,0,0,0,0,1,0
Most loved cotton kurta by shoppers in Bhaktapur,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] Most loved cotton kurta by shoppers in Bhaktapur,social_proof:en:07,synthetic_v1,0,0,0,0,0,0,1,0
48 customers added coffee maker to cart today,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] 48 customers added coffee maker to cart today,social_proof:en:04,synthetic_v1,0,0,0,0,0,0,1,0
"Rated by 11,204 verified buyers in Butwal",social_proof,social_proof,en,p,promo,"[TAG=p] [ROLE=promo] Rated by 11,204 verified buyers in Butwal",social_proof:en:05,synthetic_v1,0,0,0,0,0,0,1,0
Someone in Bengaluru purchased running shoes minutes ago,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] Someone in Bengaluru purchased running shoes minutes ago,social_proof:en:09,synthetic_v1,0,0,0,0,0,0,1,0
"पुणे के 1,340 सत्यापित खरीदारों ने रेट किया",social_proof,social_proof,hi,div,badge,"[TAG=div] [ROLE=badge] पुणे के 1,340 सत्यापित खरीदारों ने रेट किया",social_proof:hi:05,synthetic_v1,0,0,0,0,0,0,1,0
889 समीक्षाएँ — आप भी जुड़ें,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] 889 समीक्षाएँ — आप भी जुड़ें,social_proof:hi:08,synthetic_v1,0,0,0,0,0,0,1,0
आज 634 ग्राहकले डेनिम जिन्स कार्टमा राखे,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] आज 634 ग्राहकले डेनिम जिन्स कार्टमा राखे,social_proof:ne:04,synthetic_v1,0,0,0,0,0,0,1,0
367 जना हेर्दै — 1 मात्र बाँकी,social_proof|scarcity,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] 367 जना हेर्दै — 1 मात्र बाँकी,social_proof:ne:14,synthetic_v1,0,0,0,0,1,0,1,0
वाराणसी में 512 Pepperfry ग्राहकों ने ट्रेकिंग जैकेट खरीदा,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] वाराणसी में 512 Pepperfry ग्राहकों ने ट्रेकिंग जैकेट खरीदा,social_proof:hi:15,synthetic_v1,0,0,0,0,0,0,1,0
भोपाल से रमेश ने Thulo पर स्टडी लैंप खरीदा,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] भोपाल से रमेश ने Thulo पर स्टडी लैंप खरीदा,social_proof:hi:16,synthetic_v1,0,0,0,0,0,0,1,0
Sanjay from Dharan just bought this,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] Sanjay from Dharan just bought this,social_proof:en:01,synthetic_v1,0,0,0,0,0,0,1,0
पोखरा बाट किरण ले भर्खर किन्नुभयो,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] पोखरा बाट किरण ले भर्खर किन्नुभयो,social_proof:ne:01,synthetic_v1,0,0,0,0,0,0,1,0
तनहुँ बाट सञ्जय ले भर्खर किन्नुभयो,social_proof,social_proof,ne,p,promo,[TAG=p] [ROLE=promo] तनहुँ बाट सञ्जय ले भर्खर किन्नुभयो,social_proof:ne:01,synthetic_v1,0,0,0,0,0,0,1,0
Nabin from Pokhara bought protein powder on Zepto,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] Nabin from Pokhara bought protein powder on Zepto,social_proof:en:16,synthetic_v1,0,0,0,0,0,0,1,0
"सूरत के 2,411 लोग स्पोर्ट्स सैंडल देख रहे हैं",social_proof,social_proof,hi,p,promo,"[TAG=p] [ROLE=promo] सूरत के 2,411 लोग स्पोर्ट्स सैंडल देख रहे हैं",social_proof:hi:18,synthetic_v1,0,0,0,0,0,0,1,0
"मनिष र अन्य 1,502 जनाले रनिङ जुत्ता सिफारिस गर्छन्",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] मनिष र अन्य 1,502 जनाले रनिङ जुत्ता सिफारिस गर्छन्",social_proof:ne:06,synthetic_v1,0,0,0,0,0,0,1,0
Kavya from Surat just bought this,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Kavya from Surat just bought this,social_proof:en:01,synthetic_v1,0,0,0,0,0,0,1,0
"Rated by 18,332 verified buyers in Nepalgunj",social_proof,social_proof,en,div,badge,"[TAG=div] [ROLE=badge] Rated by 18,332 verified buyers in Nepalgunj",social_proof:en:05,synthetic_v1,0,0,0,0,0,0,1,0
578 shoppers from Bengaluru chose trekking jacket,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] 578 shoppers from Bengaluru chose trekking jacket,social_proof:en:11,synthetic_v1,0,0,0,0,0,0,1,0
दिल्ली में Muncha पर फोन कवर #1 है,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] दिल्ली में Muncha पर फोन कवर #1 है,social_proof:hi:17,synthetic_v1,0,0,0,0,0,0,1,0
312 shoppers from Biratnagar chose backpack,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] 312 shoppers from Biratnagar chose backpack,social_proof:en:11,synthetic_v1,0,0,0,0,0,0,1,0
634 जना हेर्दै — 12 मात्र बाँकी,social_proof|scarcity,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] 634 जना हेर्दै — 12 मात्र बाँकी,social_proof:ne:14,synthetic_v1,0,0,0,0,1,0,1,0
"26,940 समीक्षाएँ — आप भी जुड़ें",social_proof,social_proof,hi,div,badge,"[TAG=div] [ROLE=badge] 26,940 समीक्षाएँ — आप भी जुड़ें",social_proof:hi:08,synthetic_v1,0,0,0,0,0,0,1,0
Most loved smartwatch by shoppers in Dharan,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Most loved smartwatch by shoppers in Dharan,social_proof:en:07,synthetic_v1,0,0,0,0,0,0,1,0
"1,024 लोगों की विशलिस्ट में है",social_proof,social_proof,hi,div,badge,"[TAG=div] [ROLE=badge] 1,024 लोगों की विशलिस्ट में है",social_proof:hi:13,synthetic_v1,0,0,0,0,0,0,1,0
Rohan from Bhaktapur just bought this,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] Rohan from Bhaktapur just bought this,social_proof:en:01,synthetic_v1,0,0,0,0,0,0,1,0
इटहरी बाट लक्ष्मी ले Zepto मा रनिङ जुत्ता किन्नुभयो,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] इटहरी बाट लक्ष्मी ले Zepto मा रनिङ जुत्ता किन्नुभयो,social_proof:ne:16,synthetic_v1,0,0,0,0,0,0,1,0
"18,332 जनाको विशलिस्टमा छ",social_proof,social_proof,ne,span,toast,"[TAG=span] [ROLE=toast] 18,332 जनाको विशलिस्टमा छ",social_proof:ne:13,synthetic_v1,0,0,0,0,0,0,1,0
"3,109 viewing — only 9 left",social_proof|scarcity,social_proof,en,div,badge,"[TAG=div] [ROLE=badge] 3,109 viewing — only 9 left",social_proof:en:14,synthetic_v1,0,0,0,0,1,0,1,0
701 people have this in their wishlist,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] 701 people have this in their wishlist,social_proof:en:13,synthetic_v1,0,0,0,0,0,0,1,0
वीरगन्ज मा 812 Croma ग्राहकले प्रोटिन पाउडर किने,social_proof,social_proof,ne,span,toast,[TAG=span] [ROLE=toast] वीरगन्ज मा 812 Croma ग्राहकले प्रोटिन पाउडर किने,social_proof:ne:15,synthetic_v1,0,0,0,0,0,0,1,0
"पिछले 8 घंटों में 18,332 ने सर्दी का कंबल खरीदा",social_proof,social_proof,hi,div,badge,"[TAG=div] [ROLE=badge] पिछले 8 घंटों में 18,332 ने सर्दी का कंबल खरीदा",social_proof:hi:02,synthetic_v1,0,0,0,0,0,0,1,0
"आज 9,118 ग्राहकों ने योगा मैट कार्ट में जोड़ा",social_proof,social_proof,hi,p,promo,"[TAG=p] [ROLE=promo] आज 9,118 ग्राहकों ने योगा मैट कार्ट में जोड़ा",social_proof:hi:04,synthetic_v1,0,0,0,0,0,0,1,0
Rated by 402 verified buyers in Bhaktapur,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] Rated by 402 verified buyers in Bhaktapur,social_proof:en:05,synthetic_v1,0,0,0,0,0,0,1,0
पूजा ने अभी रु. 49 बचाए,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] पूजा ने अभी रु. 49 बचाए,social_proof:hi:12,synthetic_v1,0,0,0,0,0,0,1,0
Trending #1 in cotton kurta,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Trending #1 in cotton kurta,social_proof:en:03,synthetic_v1,0,0,0,0,0,0,1,0
Sanjay and 112 others recommend face wash,social_proof,social_proof,en,span,toast,[TAG=span] [ROLE=toast] Sanjay and 112 others recommend face wash,social_proof:en:06,synthetic_v1,0,0,0,0,0,0,1,0
हैदराबाद में FirstCry पर धूप का चश्मा #1 है,social_proof,social_proof,hi,span,toast,[TAG=span] [ROLE=toast] हैदराबाद में FirstCry पर धूप का चश्मा #1 है,social_proof:hi:17,synthetic_v1,0,0,0,0,0,0,1,0
नागपुर में SastoDeal पर प्रोटीन पाउडर #1 है,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] नागपुर में SastoDeal पर प्रोटीन पाउडर #1 है,social_proof:hi:17,synthetic_v1,0,0,0,0,0,0,1,0
आज 889 ग्राहकों ने स्पोर्ट्स सैंडल कार्ट में जोड़ा,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] आज 889 ग्राहकों ने स्पोर्ट्स सैंडल कार्ट में जोड़ा,social_proof:hi:04,synthetic_v1,0,0,0,0,0,0,1,0
Pooja from Surat just bought this,social_proof,social_proof,en,div,badge,[TAG=div] [ROLE=badge] Pooja from Surat just bought this,social_proof:en:01,synthetic_v1,0,0,0,0,0,0,1,0
निशा र अन्य 112 जनाले हेयर ड्रायर सिफारिस गर्छन्,social_proof,social_proof,ne,div,badge,[TAG=div] [ROLE=badge] निशा र अन्य 112 जनाले हेयर ड्रायर सिफारिस गर्छन्,social_proof:ne:06,synthetic_v1,0,0,0,0,0,0,1,0
Most loved denim jeans by shoppers in Mumbai,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] Most loved denim jeans by shoppers in Mumbai,social_proof:en:07,synthetic_v1,0,0,0,0,0,0,1,0
Trending #1 in study lamp,social_proof,social_proof,en,p,promo,[TAG=p] [ROLE=promo] Trending #1 in study lamp,social_proof:en:03,synthetic_v1,0,0,0,0,0,0,1,0
सीता और 512 अन्य वायरलेस ईयरबड्स की सलाह देते हैं,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] सीता और 512 अन्य वायरलेस ईयरबड्स की सलाह देते हैं,social_proof:hi:06,synthetic_v1,0,0,0,0,0,0,1,0
"Kavya and 5,872 others recommend bluetooth speaker",social_proof,social_proof,en,p,promo,"[TAG=p] [ROLE=promo] Kavya and 5,872 others recommend bluetooth speaker",social_proof:en:06,synthetic_v1,0,0,0,0,0,0,1,0
इंदौर के 288 लोग इंडक्शन चूल्हा देख रहे हैं,social_proof,social_proof,hi,div,badge,[TAG=div] [ROLE=badge] इंदौर के 288 लोग इंडक्शन चूल्हा देख रहे हैं,social_proof:hi:18,synthetic_v1,0,0,0,0,0,0,1,0
बेंगलुरु के 889 सत्यापित खरीदारों ने रेट किया,social_proof,social_proof,hi,p,promo,[TAG=p] [ROLE=promo] बेंगलुरु के 889 सत्यापित खरीदारों ने रेट किया,social_proof:hi:05,synthetic_v1,0,0,0,0,0,0,1,0
"1,765 people are viewing this right now",social_proof,social_proof,en,div,badge,"[TAG=div] [ROLE=badge] 1,765 people are viewing this right now",social_proof:en:00,synthetic_v1,0,0,0,0,0,0,1,0
"Nabin just saved Rs. 2,499 on this",social_proof,social_proof,en,div,badge,"[TAG=div] [ROLE=badge] Nabin just saved Rs. 2,499 on this",social_proof:en:12,synthetic_v1,0,0,0,0,0,0,1,0
