text,labels,primary_label,lang,tag,role,model_input,template_id,source,y_confirmshaming,y_false_urgency,y_forced_action,y_obstruction,y_scarcity,y_sneaking,y_social_proof,y_benign
Amazon sale on trekking jacket ends in 1 hour,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] Amazon sale on trekking jacket ends in 1 hour,false_urgency:en:17,synthetic_v1,0,1,0,0,0,0,0,0
"20 मिनट में ऑर्डर करें, 5 दिन में डिलीवरी",false_urgency,false_urgency,hi,span,timer,"[TAG=span] [ROLE=timer] 20 मिनट में ऑर्डर करें, 5 दिन में डिलीवरी",false_urgency:hi:16,synthetic_v1,0,1,0,0,0,0,0,0
Countdown: 3 minutes until the price rises,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] Countdown: 3 minutes until the price rises,false_urgency:en:08,synthetic_v1,0,1,0,0,0,0,0,0
ऑफ़र 6 घंटे में खत्म — केवल 3 बचे!,false_urgency|scarcity,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] ऑफ़र 6 घंटे में खत्म — केवल 3 बचे!,false_urgency:hi:14,synthetic_v1,0,1,0,0,1,0,0,0
Order in 1 minute to get delivery in 14 days,false_urgency,false_urgency,en,p,promo,[TAG=p] [ROLE=promo] Order in 1 minute to get delivery in 14 days,false_urgency:en:16,synthetic_v1,0,1,0,0,0,0,0,0
मूल्य 15 मिनेट मा बढ्नेछ,false_urgency,false_urgency,ne,p,promo,[TAG=p] [ROLE=promo] मूल्य 15 मिनेट मा बढ्नेछ,false_urgency:ne:04,synthetic_v1,0,1,0,0,0,0,0,0
छिटो गर्नुहोस्! फर्मल सर्ट को अफर 5 मिनेट मा सकिँदै,false_urgency,false_urgency,ne,p,promo,[TAG=p] [ROLE=promo] छिटो गर्नुहोस्! फर्मल सर्ट को अफर 5 मिनेट मा सकिँदै,false_urgency:ne:01,synthetic_v1,0,1,0,0,0,0,0,0
जल्दी करें! फोन कवर पर ऑफ़र 00:59 में समाप्त,false_urgency,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] जल्दी करें! फोन कवर पर ऑफ़र 00:59 में समाप्त,false_urgency:hi:01,synthetic_v1,0,1,0,0,0,0,0,0
अर्को 6 मिनेटसम्म मात्र मान्य,false_urgency,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] अर्को 6 मिनेटसम्म मात्र मान्य,false_urgency:ne:07,synthetic_v1,0,1,0,0,0,0,0,0
Last chance — 04:30 left on denim jeans,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] Last chance — 04:30 left on denim jeans,false_urgency:en:05,synthetic_v1,0,1,0,0,0,0,0,0
यो दर पाउन 23:11 भित्र बुक गर्नुहोस्,false_urgency,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] यो दर पाउन 23:11 भित्र बुक गर्नुहोस्,false_urgency:ne:09,synthetic_v1,0,1,0,0,0,0,0,0
35% छूट 20 मिनट में समाप्त,false_urgency,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] 35% छूट 20 मिनट में समाप्त,false_urgency:hi:15,synthetic_v1,0,1,0,0,0,0,0,0
ऑफ़र 19:20 में खत्म — केवल 7 बचे!,false_urgency|scarcity,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] ऑफ़र 19:20 में खत्म — केवल 7 बचे!,false_urgency:hi:14,synthetic_v1,0,1,0,0,1,0,0,0
Countdown: 18 hours until the price rises,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] Countdown: 18 hours until the price rises,false_urgency:en:08,synthetic_v1,0,1,0,0,0,0,0,0
"20 मिनेट भित्र अर्डर गर्नुहोस्, 4 दिनमा डेलिभरी",false_urgency,false_urgency,ne,span,timer,"[TAG=span] [ROLE=timer] 20 मिनेट भित्र अर्डर गर्नुहोस्, 4 दिनमा डेलिभरी",false_urgency:ne:16,synthetic_v1,0,1,0,0,0,0,0,0
Last chance — 24 hours left on power bank,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] Last chance — 24 hours left on power bank,false_urgency:en:05,synthetic_v1,0,1,0,0,0,0,0,0
60% छूट 1 घंटे में समाप्त,false_urgency,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] 60% छूट 1 घंटे में समाप्त,false_urgency:hi:15,synthetic_v1,0,1,0,0,0,0,0,0
35% छुट 20 मिनेट मा सकिन्छ,false_urgency,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] 35% छुट 20 मिनेट मा सकिन्छ,false_urgency:ne:15,synthetic_v1,0,1,0,0,0,0,0,0
30% छूट 14:59 में समाप्त,false_urgency,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] 30% छूट 14:59 में समाप्त,false_urgency:hi:15,synthetic_v1,0,1,0,0,0,0,0,0
Order in 18 hours to get delivery in 2 days,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] Order in 18 hours to get delivery in 2 days,false_urgency:en:16,synthetic_v1,0,1,0,0,0,0,0,0
आख़िरी मौका — ट्रेकिंग जैकेट पर 3 घंटे बाकी,false_urgency,false_urgency,hi,p,promo,[TAG=p] [ROLE=promo] आख़िरी मौका — ट्रेकिंग जैकेट पर 3 घंटे बाकी,false_urgency:hi:05,synthetic_v1,0,1,0,0,0,0,0,0
Offer ends in 00:59 — only 12 left!,false_urgency|scarcity,false_urgency,en,p,promo,[TAG=p] [ROLE=promo] Offer ends in 00:59 — only 12 left!,false_urgency:en:14,synthetic_v1,0,1,0,0,1,0,0,0
आपका कार्ट 7 मिनट में खाली हो जाएगा,false_urgency,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] आपका कार्ट 7 मिनट में खाली हो जाएगा,false_urgency:hi:03,synthetic_v1,0,1,0,0,0,0,0,0
आख़िरी मौका — पानी की बोतल पर 3 घंटे बाकी,false_urgency,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] आख़िरी मौका — पानी की बोतल पर 3 घंटे बाकी,false_urgency:hi:05,synthetic_v1,0,1,0,0,0,0,0,0
जल्दी करें! राइस कुकर पर ऑफ़र 6 घंटे में समाप्त,false_urgency,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] जल्दी करें! राइस कुकर पर ऑफ़र 6 घंटे में समाप्त,false_urgency:hi:01,synthetic_v1,0,1,0,0,0,0,0,0
Rs. 699 price on denim jeans valid for 02:14 only,false_urgency,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] Rs. 699 price on denim jeans valid for 02:14 only,false_urgency:en:21,synthetic_v1,0,1,0,0,0,0,0,0
पावर बैंक वाला आपका Tata Cliq कार्ट 15 मिनट में खत्म,false_urgency,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] पावर बैंक वाला आपका Tata Cliq कार्ट 15 मिनट में खत्म,false_urgency:hi:20,synthetic_v1,0,1,0,0,0,0,0,0
"5 मिनेट भित्र अर्डर गर्नुहोस्, 14 दिनमा डेलिभरी",false_urgency,false_urgency,ne,div,banner,"[TAG=div] [ROLE=banner] 5 मिनेट भित्र अर्डर गर्नुहोस्, 14 दिनमा डेलिभरी",false_urgency:ne:16,synthetic_v1,0,1,0,0,0,0,0,0
मूल्य 20 मिनेट मा बढ्नेछ,false_urgency,false_urgency,ne,p,promo,[TAG=p] [ROLE=promo] मूल्य 20 मिनेट मा बढ्नेछ,false_urgency:ne:04,synthetic_v1,0,1,0,0,0,0,0,0
इस डील पर केवल 2 घंटे शेष,false_urgency,false_urgency,hi,p,promo,[TAG=p] [ROLE=promo] इस डील पर केवल 2 घंटे शेष,false_urgency:hi:11,synthetic_v1,0,1,0,0,0,0,0,0
पावर ब्यांक रहेको तपाईंको Thulo कार्ट 2 घण्टा मा सकिन्छ,false_urgency,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] पावर ब्यांक रहेको तपाईंको Thulo कार्ट 2 घण्टा मा सकिन्छ,false_urgency:ne:20,synthetic_v1,0,1,0,0,0,0,0,0
जल्दी करें! कॉफी मेकर पर ऑफ़र 10 मिनट में समाप्त,false_urgency,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] जल्दी करें! कॉफी मेकर पर ऑफ़र 10 मिनट में समाप्त,false_urgency:hi:01,synthetic_v1,0,1,0,0,0,0,0,0
ऑफ़र 3 मिनट में खत्म — केवल 2 बचे!,false_urgency|scarcity,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] ऑफ़र 3 मिनट में खत्म — केवल 2 बचे!,false_urgency:hi:14,synthetic_v1,0,1,0,0,1,0,0,0
Your Croma cart with electric kettle expires in 30 minutes,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] Your Croma cart with electric kettle expires in 30 minutes,false_urgency:en:20,synthetic_v1,0,1,0,0,0,0,0,0
Offer ends in 20 minutes — only 12 left!,false_urgency|scarcity,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] Offer ends in 20 minutes — only 12 left!,false_urgency:en:14,synthetic_v1,0,1,0,0,1,0,0,0
काउन्टडाउन: 1 घण्टा मा मूल्य बढ्नेछ,false_urgency,false_urgency,ne,p,promo,[TAG=p] [ROLE=promo] काउन्टडाउन: 1 घण्टा मा मूल्य बढ्नेछ,false_urgency:ne:08,synthetic_v1,0,1,0,0,0,0,0,0
Deal of the day ends in 20 minutes,false_urgency,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] Deal of the day ends in 20 minutes,false_urgency:en:02,synthetic_v1,0,1,0,0,0,0,0,0
30% off expires in 04:30,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] 30% off expires in 04:30,false_urgency:en:15,synthetic_v1,0,1,0,0,0,0,0,0
"Flash sale ending in 45 minutes, don't miss out",false_urgency,false_urgency,en,span,timer,"[TAG=span] [ROLE=timer] Flash sale ending in 45 minutes, don't miss out",false_urgency:en:06,synthetic_v1,0,1,0,0,0,0,0,0
जल्दी करें! सर्दी का कंबल पर ऑफ़र 02:14 में समाप्त,false_urgency,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] जल्दी करें! सर्दी का कंबल पर ऑफ़र 02:14 में समाप्त,false_urgency:hi:01,synthetic_v1,0,1,0,0,0,0,0,0
सिर्फ़ आज! डेनिम जींस पर 20% छूट,false_urgency,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] सिर्फ़ आज! डेनिम जींस पर 20% छूट,false_urgency:hi:10,synthetic_v1,0,1,0,0,0,0,0,0
आख़िरी मौका — गेमिंग माउस पर 48 घंटे बाकी,false_urgency,false_urgency,hi,p,promo,[TAG=p] [ROLE=promo] आख़िरी मौका — गेमिंग माउस पर 48 घंटे बाकी,false_urgency:hi:05,synthetic_v1,0,1,0,0,0,0,0,0
Sale ends in 15 minutes!,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] Sale ends in 15 minutes!,false_urgency:en:00,synthetic_v1,0,1,0,0,0,0,0,0
सेल 3 घण्टा मा सकिन्छ!,false_urgency,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] सेल 3 घण्टा मा सकिन्छ!,false_urgency:ne:00,synthetic_v1,0,1,0,0,0,0,0,0
"स्मार्टवॉच पर रु. 2,999 की कीमत 14:59 तक ही",false_urgency,false_urgency,hi,span,timer,"[TAG=span] [ROLE=timer] स्मार्टवॉच पर रु. 2,999 की कीमत 14:59 तक ही",false_urgency:hi:21,synthetic_v1,0,1,0,0,0,0,0,0
पावर बैंक पर रु. 449 की कीमत 09:45 तक ही,false_urgency,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] पावर बैंक पर रु. 449 की कीमत 09:45 तक ही,false_urgency:hi:21,synthetic_v1,0,1,0,0,0,0,0,0
Last chance — 00:59 left on wireless earbuds,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] Last chance — 00:59 left on wireless earbuds,false_urgency:en:05,synthetic_v1,0,1,0,0,0,0,0,0
Countdown: 1 minute until the price rises,false_urgency,false_urgency,en,p,promo,[TAG=p] [ROLE=promo] Countdown: 1 minute until the price rises,false_urgency:en:08,synthetic_v1,0,1,0,0,0,0,0,0
"फ्ल्यास सेल 24 घण्टा मा सकिँदै, नगुमाउनुहोस्",false_urgency,false_urgency,ne,p,promo,"[TAG=p] [ROLE=promo] फ्ल्यास सेल 24 घण्टा मा सकिँदै, नगुमाउनुहोस्",false_urgency:ne:06,synthetic_v1,0,1,0,0,0,0,0,0
आज का सौदा 6 घंटे में खत्म,false_urgency,false_urgency,hi,p,promo,[TAG=p] [ROLE=promo] आज का सौदा 6 घंटे में खत्म,false_urgency:hi:02,synthetic_v1,0,1,0,0,0,0,0,0
इस डील पर केवल 3 घंटे शेष,false_urgency,false_urgency,hi,p,promo,[TAG=p] [ROLE=promo] इस डील पर केवल 3 घंटे शेष,false_urgency:hi:11,synthetic_v1,0,1,0,0,0,0,0,0
इस डील पर केवल 19:20 शेष,false_urgency,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] इस डील पर केवल 19:20 शेष,false_urgency:hi:11,synthetic_v1,0,1,0,0,0,0,0,0
इंडक्शन चूल्हा पर रु. 799 की कीमत 2 घंटे तक ही,false_urgency,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] इंडक्शन चूल्हा पर रु. 799 की कीमत 2 घंटे तक ही,false_urgency:hi:21,synthetic_v1,0,1,0,0,0,0,0,0
मूल्य 7 मिनेट मा बढ्नेछ,false_urgency,false_urgency,ne,span,timer,[TAG=span] [ROLE=timer] मूल्य 7 मिनेट मा बढ्नेछ,false_urgency:ne:04,synthetic_v1,0,1,0,0,0,0,0,0
अन्तिम मौका — योगा म्याट मा 7 मिनेट बाँकी,false_urgency,false_urgency,ne,span,timer,[TAG=span] [ROLE=timer] अन्तिम मौका — योगा म्याट मा 7 मिनेट बाँकी,false_urgency:ne:05,synthetic_v1,0,1,0,0,0,0,0,0
यह दर पाने के लिए 7 मिनट में बुक करें,false_urgency,false_urgency,hi,p,promo,[TAG=p] [ROLE=promo] यह दर पाने के लिए 7 मिनट में बुक करें,false_urgency:hi:09,synthetic_v1,0,1,0,0,0,0,0,0
Order in 3 minutes to get delivery in 4 days,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] Order in 3 minutes to get delivery in 4 days,false_urgency:en:16,synthetic_v1,0,1,0,0,0,0,0,0
Your Thulo cart with backpack expires in 1 hour,false_urgency,false_urgency,en,p,promo,[TAG=p] [ROLE=promo] Your Thulo cart with backpack expires in 1 hour,false_urgency:en:20,synthetic_v1,0,1,0,0,0,0,0,0
Last chance — 48 hours left on cotton kurta,false_urgency,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] Last chance — 48 hours left on cotton kurta,false_urgency:en:05,synthetic_v1,0,1,0,0,0,0,0,0
अफर 23:11 मा सकिन्छ — 12 मात्र बाँकी!,false_urgency|scarcity,false_urgency,ne,p,promo,[TAG=p] [ROLE=promo] अफर 23:11 मा सकिन्छ — 12 मात्र बाँकी!,false_urgency:ne:14,synthetic_v1,0,1,0,0,1,0,0,0
सिर्फ़ आज! स्टडी लैंप पर 5% छूट,false_urgency,false_urgency,hi,p,promo,[TAG=p] [ROLE=promo] सिर्फ़ आज! स्टडी लैंप पर 5% छूट,false_urgency:hi:10,synthetic_v1,0,1,0,0,0,0,0,0
यो मूल्य तपाईंका लागि 12 घण्टा सम्म सुरक्षित,false_urgency,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] यो मूल्य तपाईंका लागि 12 घण्टा सम्म सुरक्षित,false_urgency:ne:12,synthetic_v1,0,1,0,0,0,0,0,0
हेयर ड्रायर पर रु. 999 की कीमत 10 मिनट तक ही,false_urgency,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] हेयर ड्रायर पर रु. 999 की कीमत 10 मिनट तक ही,false_urgency:hi:21,synthetic_v1,0,1,0,0,0,0,0,0
सेल 30 मिनट में खत्म!,false_urgency,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] सेल 30 मिनट में खत्म!,false_urgency:hi:00,synthetic_v1,0,1,0,0,0,0,0,0
Ajio sale on running shoes ends in 3 minutes,false_urgency,false_urgency,en,p,promo,[TAG=p] [ROLE=promo] Ajio sale on running shoes ends in 3 minutes,false_urgency:en:17,synthetic_v1,0,1,0,0,0,0,0,0
ऑफ़र 24 घंटे में खत्म — केवल 4 बचे!,false_urgency|scarcity,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] ऑफ़र 24 घंटे में खत्म — केवल 4 बचे!,false_urgency:hi:14,synthetic_v1,0,1,0,0,1,0,0,0
ऑफ़र 00:59 में खत्म — केवल 12 बचे!,false_urgency|scarcity,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] ऑफ़र 00:59 में खत्म — केवल 12 बचे!,false_urgency:hi:14,synthetic_v1,0,1,0,0,1,0,0,0
"Rs. 1,199 price on air fryer valid for 14:59 only",false_urgency,false_urgency,en,div,banner,"[TAG=div] [ROLE=banner] Rs. 1,199 price on air fryer valid for 14:59 only",false_urgency:en:21,synthetic_v1,0,1,0,0,0,0,0,0
योगा म्याट रहेको तपाईंको Flipkart कार्ट 30 मिनेट मा सकिन्छ,false_urgency,false_urgency,ne,p,promo,[TAG=p] [ROLE=promo] योगा म्याट रहेको तपाईंको Flipkart कार्ट 30 मिनेट मा सकिन्छ,false_urgency:ne:20,synthetic_v1,0,1,0,0,0,0,0,0
Rs. 799 price on electric kettle valid for 5 minutes only,false_urgency,false_urgency,en,p,promo,[TAG=p] [ROLE=promo] Rs. 799 price on electric kettle valid for 5 minutes only,false_urgency:en:21,synthetic_v1,0,1,0,0,0,0,0,0
आख़िरी मौका — पानी की बोतल पर 09:45 बाकी,false_urgency,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] आख़िरी मौका — पानी की बोतल पर 09:45 बाकी,false_urgency:hi:05,synthetic_v1,0,1,0,0,0,0,0,0
Myntra पर लैपटॉप बैग की सेल 48 घंटे में खत्म,false_urgency,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] Myntra पर लैपटॉप बैग की सेल 48 घंटे में खत्म,false_urgency:hi:17,synthetic_v1,0,1,0,0,0,0,0,0
कफी मेकर रहेको तपाईंको Gyapu कार्ट 12:00 मा सकिन्छ,false_urgency,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] कफी मेकर रहेको तपाईंको Gyapu कार्ट 12:00 मा सकिन्छ,false_urgency:ne:20,synthetic_v1,0,1,0,0,0,0,0,0
"Flash sale ending in 7 minutes, don't miss out",false_urgency,false_urgency,en,p,promo,"[TAG=p] [ROLE=promo] Flash sale ending in 7 minutes, don't miss out",false_urgency:en:06,synthetic_v1,0,1,0,0,0,0,0,0
Offer ends in 7 minutes — only 1 left!,false_urgency|scarcity,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] Offer ends in 7 minutes — only 1 left!,false_urgency:en:14,synthetic_v1,0,1,0,0,1,0,0,0
सेल 1 मिनेट मा सकिन्छ!,false_urgency,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] सेल 1 मिनेट मा सकिन्छ!,false_urgency:ne:00,synthetic_v1,0,1,0,0,0,0,0,0
80% off school bag at Daraz — 10 minutes left,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] 80% off school bag at Daraz — 10 minutes left,false_urgency:en:19,synthetic_v1,0,1,0,0,0,0,0,0
"वायरलेस इयरबड्स मा रु. 2,499 को मूल्य 12 घण्टा सम्म मात्र",false_urgency,false_urgency,ne,p,promo,"[TAG=p] [ROLE=promo] वायरलेस इयरबड्स मा रु. 2,499 को मूल्य 12 घण्टा सम्म मात्र",false_urgency:ne:21,synthetic_v1,0,1,0,0,0,0,0,0
Order running shoes within 19:20 for delivery to Pokhara,false_urgency,false_urgency,en,p,promo,[TAG=p] [ROLE=promo] Order running shoes within 19:20 for delivery to Pokhara,false_urgency:en:18,synthetic_v1,0,1,0,0,0,0,0,0
Reserved for you for 10 minutes,false_urgency,false_urgency,en,p,promo,[TAG=p] [ROLE=promo] Reserved for you for 10 minutes,false_urgency:en:12,synthetic_v1,0,1,0,0,0,0,0,0
Flipkart मा घामको चस्मा मा 30% छुट — 23:11 बाँकी,false_urgency,false_urgency,ne,p,promo,[TAG=p] [ROLE=promo] Flipkart मा घामको चस्मा मा 30% छुट — 23:11 बाँकी,false_urgency:ne:19,synthetic_v1,0,1,0,0,0,0,0,0
यो दर पाउन 2 घण्टा भित्र बुक गर्नुहोस्,false_urgency,false_urgency,ne,span,timer,[TAG=span] [ROLE=timer] यो दर पाउन 2 घण्टा भित्र बुक गर्नुहोस्,false_urgency:ne:09,synthetic_v1,0,1,0,0,0,0,0,0
Hurry! Offer on trekking jacket expires in 04:30,false_urgency,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] Hurry! Offer on trekking jacket expires in 04:30,false_urgency:en:01,synthetic_v1,0,1,0,0,0,0,0,0
Offer ends in 02:14 — only 6 left!,false_urgency|scarcity,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] Offer ends in 02:14 — only 6 left!,false_urgency:en:14,synthetic_v1,0,1,0,0,1,0,0,0
अफर 3 घण्टा मा सकिन्छ — 2 मात्र बाँकी!,false_urgency|scarcity,false_urgency,ne,span,timer,[TAG=span] [ROLE=timer] अफर 3 घण्टा मा सकिन्छ — 2 मात्र बाँकी!,false_urgency:ne:14,synthetic_v1,0,1,0,0,1,0,0,0
Your JioMart cart with trekking jacket expires in 6 hours,false_urgency,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] Your JioMart cart with trekking jacket expires in 6 hours,false_urgency:en:20,synthetic_v1,0,1,0,0,0,0,0,0
अफर 10 मिनेट मा सकिन्छ — 2 मात्र बाँकी!,false_urgency|scarcity,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] अफर 10 मिनेट मा सकिन्छ — 2 मात्र बाँकी!,false_urgency:ne:14,synthetic_v1,0,1,0,0,1,0,0,0
आज मात्र! ब्याकप्याक मा 70% छुट,false_urgency,false_urgency,ne,p,promo,[TAG=p] [ROLE=promo] आज मात्र! ब्याकप्याक मा 70% छुट,false_urgency:ne:10,synthetic_v1,0,1,0,0,0,0,0,0
SastoDeal पर फोन कवर की सेल 10 मिनट में खत्म,false_urgency,false_urgency,hi,p,promo,[TAG=p] [ROLE=promo] SastoDeal पर फोन कवर की सेल 10 मिनट में खत्म,false_urgency:hi:17,synthetic_v1,0,1,0,0,0,0,0,0
अफर 19:20 मा सकिन्छ — 6 मात्र बाँकी!,false_urgency|scarcity,false_urgency,ne,span,timer,[TAG=span] [ROLE=timer] अफर 19:20 मा सकिन्छ — 6 मात्र बाँकी!,false_urgency:ne:14,synthetic_v1,0,1,0,0,1,0,0,0
5% off winter blanket at Flipkart — 2 hours left,false_urgency,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] 5% off winter blanket at Flipkart — 2 hours left,false_urgency:en:19,synthetic_v1,0,1,0,0,0,0,0,0
ल्यापटप ब्याग मा रु. 149 को मूल्य 1 मिनेट सम्म मात्र,false_urgency,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] ल्यापटप ब्याग मा रु. 149 को मूल्य 1 मिनेट सम्म मात्र,false_urgency:ne:21,synthetic_v1,0,1,0,0,0,0,0,0
Prices go up in 6 hours,false_urgency,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] Prices go up in 6 hours,false_urgency:en:04,synthetic_v1,0,1,0,0,0,0,0,0
Order office chair within 04:30 for delivery to Hyderabad,false_urgency,false_urgency,en,p,promo,[TAG=p] [ROLE=promo] Order office chair within 04:30 for delivery to Hyderabad,false_urgency:en:18,synthetic_v1,0,1,0,0,0,0,0,0
आजको डिल 02:14 मा सकिन्छ,false_urgency,false_urgency,ne,p,promo,[TAG=p] [ROLE=promo] आजको डिल 02:14 मा सकिन्छ,false_urgency:ne:02,synthetic_v1,0,1,0,0,0,0,0,0
"04:30 में ऑर्डर करें, 2 दिन में डिलीवरी",false_urgency,false_urgency,hi,div,banner,"[TAG=div] [ROLE=banner] 04:30 में ऑर्डर करें, 2 दिन में डिलीवरी",false_urgency:hi:16,synthetic_v1,0,1,0,0,0,0,0,0
Order yoga mat within 09:45 for delivery to Pokhara,false_urgency,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] Order yoga mat within 09:45 for delivery to Pokhara,false_urgency:en:18,synthetic_v1,0,1,0,0,0,0,0,0
60% off electric kettle at FirstCry — 12:00 left,false_urgency,false_urgency,en,div,banner,[TAG=div] [ROLE=banner] 60% off electric kettle at FirstCry — 12:00 left,false_urgency:en:19,synthetic_v1,0,1,0,0,0,0,0,0
Order trekking jacket within 23:11 for delivery to Chitwan,false_urgency,false_urgency,en,p,promo,[TAG=p] [ROLE=promo] Order trekking jacket within 23:11 for delivery to Chitwan,false_urgency:en:18,synthetic_v1,0,1,0,0,0,0,0,0
80% off gaming mouse at SastoDeal — 12:00 left,false_urgency,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] 80% off gaming mouse at SastoDeal — 12:00 left,false_urgency:en:19,synthetic_v1,0,1,0,0,0,0,0,0
FirstCry पर राइस कुकर की सेल 20 मिनट में खत्म,false_urgency,false_urgency,hi,span,timer,[TAG=span] [ROLE=timer] FirstCry पर राइस कुकर की सेल 20 मिनट में खत्म,false_urgency:hi:17,synthetic_v1,0,1,0,0,0,0,0,0
"फ्ल्यास सेल 12 घण्टा मा सकिँदै, नगुमाउनुहोस्",false_urgency,false_urgency,ne,span,timer,"[TAG=span] [ROLE=timer] फ्ल्यास सेल 12 घण्टा मा सकिँदै, नगुमाउनुहोस्",false_urgency:ne:06,synthetic_v1,0,1,0,0,0,0,0,0
इस डील पर केवल 18 घंटे शेष,false_urgency,false_urgency,hi,p,promo,[TAG=p] [ROLE=promo] इस डील पर केवल 18 घंटे शेष,false_urgency:hi:11,synthetic_v1,0,1,0,0,0,0,0,0
Rs. 499 price on bluetooth speaker valid for 15 minutes only,false_urgency,false_urgency,en,span,timer,[TAG=span] [ROLE=timer] Rs. 499 price on bluetooth speaker valid for 15 minutes only,false_urgency:en:21,synthetic_v1,0,1,0,0,0,0,0,0
Kinbech पर रनिंग शूज़ पर 30% छूट — 04:30 बाकी,false_urgency,false_urgency,hi,p,promo,[TAG=p] [ROLE=promo] Kinbech पर रनिंग शूज़ पर 30% छूट — 04:30 बाकी,false_urgency:hi:19,synthetic_v1,0,1,0,0,0,0,0,0
अन्तिम मौका — ल्यापटप ब्याग मा 10 मिनेट बाँकी,false_urgency,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] अन्तिम मौका — ल्यापटप ब्याग मा 10 मिनेट बाँकी,false_urgency:ne:05,synthetic_v1,0,1,0,0,0,0,0,0
Zepto मा घामको चस्मा मा 80% छुट — 3 घण्टा बाँकी,false_urgency,false_urgency,ne,div,banner,[TAG=div] [ROLE=banner] Zepto मा घामको चस्मा मा 80% छुट — 3 घण्टा बाँकी,false_urgency:ne:19,synthetic_v1,0,1,0,0,0,0,0,0
आख़िरी मौका — फेस वॉश पर 7 मिनट बाकी,false_urgency,false_urgency,hi,div,banner,[TAG=div] [ROLE=banner] आख़िरी मौका — फेस वॉश पर 7 मिनट बाकी,false_urgency:hi:05,synthetic_v1,0,1,0,0,0,0,0,0
कफी मेकर रहेको तपाईंको Salesberry कार्ट 30 मिनेट मा सकिन्छ,false_urgency,false_urgency,ne,span,timer,[TAG=span] [ROLE=timer] कफी मेकर रहेको तपाईंको Salesberry कार्ट 30 मिनेट मा सकिन्छ,false_urgency:ne:20,synthetic_v1,0,1,0,0,0,0,0,0
Countdown: 24 hours until the price rises,false_urgency,false_urgency,en,p,promo,[TAG=p] [ROLE=promo] Countdown: 24 hours until the price rises,false_urgency:en:08,synthetic_v1,0,1,0,0,0,0,0,0
